key,Remarks,mapID,relevantID,previousLevelID,levelID,battleSceneID,name,posX,posY,storyLevel,levelType,subtype,eliteLevelIcon,intro,items,firstDropItems,coin,playerExp,heroExp,succSubPower,failSubPower,extraRewards,extraRewardsNum,resetNum,hidePauseButton,canSpeedAdd,forceAutoFight,cameraMoveType,battleType,recommendedPower,minPower,maxPower,monsterInfo,rewardInfo,boxX,boxY,modelPrefabPath,modelPlayPeriod,tipsBubble,tipsUnlock,tipsName,dropGuarantee
111204,,1023,,111203,111204,201101,师命,-230,-160,"0,0,0,0,0,0,0",,2,Hero_head/head_LeiZhenZi,魔家四将是妲己的手下，他们法力高强，很难对付。,"31202,31210,34043,200000","38413,38111,31202,31210",1170,60,60,6,1,803002,1,,,1,,1,1,449089,426634,471543,,,,,,,,,师命,1001
111205,,1023,,111204,111205,201101,神秘之地,-119,-45,"0,0,0,0,0,0,0",,1,,打败了魔礼青，天色也渐晚，夜间赶路危机四伏……,"31168,31228,34043,200000","38414,38112,31168,31228",1170,60,60,6,1,803002,1,,,1,,1,1,461167,438108,484225,,,,,,,,,神秘之地,1001
111206,,1023,,111205,111206,201102,守护奇兽,17,-23,"0,0,0,0,0,0,0",,3,Hero_head/head_SanTouLongYan,来自魔界的魔神，不仅能折磨人的身体，还能猎杀人的灵魂。,"31168,31228,34043,200000","38415,38113,31168,31228",1170,60,60,6,1,803002,1,,,1,,1,1,473251,449588,496913,,808028,120,-10,,,,,守护奇兽,1001
111207,,1023,,111206,111207,201201,天命之力,134,131,"0,0,0,0,0,0,0",,1,,深夜已至，喜媚儿的出现让夜色变得更加浓重，危险重重。,"31177,31237,34043,200000","38416,38114,31177,31237",1170,60,60,6,1,803002,1,,,1,,1,1,484957,460709,509204,,,,,,,,,天命之力,1001
111208,,1023,,111207,111208,201201,琉璃火,359,160,"0,0,0,0,0,0,0",,2,Hero_head/head_RanDeng,魔家四将，互为对手但又亲如手足，四人合力时战力惊人。,"31177,31237,34043,200000","38417,38115,31177,31237",1170,60,60,6,1,803002,1,,,1,,1,1,496661,471827,521494,,,,,,,,,琉璃火,1001
111209,,1023,,111208,111209,201201,解开封印,452,108,"0,0,0,0,0,0,0",,1,,众人合力将魔家四将打败，趁着夜色速速往西岐进发。,"31186,31246,34044,200000","38418,38116,31186,31246",1176,60,60,6,1,803002,1,,,1,,1,1,508823,483381,534264,,,,,,,,,解开封印,1001
111210,,1023,,111209,111210,201201,掌握,264,-26,"0,0,0,0,0,0,0",,2,Hero_head/head_ShenGongBao,喜媚儿是妲己的结拜姐妹，也是法力强大的妖仙，不要被她的外表所欺骗。,"31186,31246,34044,200000","38419,38117,31186,31246",1176,60,60,6,1,803002,1,,,1,,1,1,520993,494943,547042,,808029,359,43,,,,,掌握,1001
111211,,1023,,111210,111211,201201,金鳌之邀,52,-131,"0,0,0,0,0,0,0",,1,,喜媚儿被封神，西岐近在眼前，但事情似乎不那么简单……,"31195,31255,34047,200000","38420,38118,31195,31255",1182,60,60,6,1,803002,1,,,1,,1,1,533613,506932,560293,,,,,,,,,金鳌之邀,1001
111212,,1023,,111211,111212,201202,裂地之拳,351,-160,"0,0,0,0,0,0,0",,3,Hero_head/head_LieDiZhiQuan,西岐沙漠快要走到尽头，但还需打败裂地之拳。,"31195,31255,34047,200000","38421,38119,31195,31255",1182,60,60,6,1,803002,1,,,1,,1,1,546211,518900,573521,,,,,,,,,裂地之拳,1001
121201,,1024,111202,121106,121201,201101,仙境,-166,82,"0,0,0,0,0,0,0",1,2,Hero_head/head_LingBaoDaFaShi,陈奇的枪来自烈焰，是不是要做点什么呢？……,"2001054,30009,34079,200000","38257,2001054,30009,34060",2328,120,120,12,1,803002,2,3,,1,,1,1,744287,707072,781501,,808527,-81,90,,,,,仙境,1001
121202,,1024,111204,121201,121202,201101,师命,-230,-160,"0,0,0,0,0,0,0",1,2,Hero_head/head_LeiZhenZi,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001055,30018,34081,200000","38258,2001055,30018,34060",2340,120,120,12,1,803002,2,3,,1,,1,1,764540,726313,802767,,,,,,,,,师命,1001
121203,,1024,111206,121202,121203,201102,守护奇兽,17,-23,"0,0,0,0,0,0,0",1,3,Hero_head/head_SanTouLongYan,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001056,30026,34081,200000","38259,2001056,30026,34060",2340,120,120,12,1,803002,2,3,,1,,1,1,786754,747416,826091,,808528,120,-10,,,,,守护奇兽,1001
121204,,1024,111208,121203,121204,201201,琉璃火,359,160,"0,0,0,0,0,0,0",1,2,Hero_head/head_RanDeng,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001057,30028,34082,200000","38260,2001057,30028,34060",2340,120,120,12,1,803002,2,3,,1,,1,1,808378,767959,848796,,,,,,,,,琉璃火,1001
121205,,1024,111210,121204,121205,201201,掌握,264,-26,"0,0,0,0,0,0,0",1,2,Hero_head/head_ShenGongBao,每一个“恰好”，都是一个精心准备的陷阱……,"2001058,30016,34083,200000","38261,2001058,30016,34061",2352,120,120,12,1,803002,2,3,,1,,1,1,829837,788345,871328,,808529,359,43,,,,,掌握,1001
121206,,1024,111212,121205,121206,201202,裂地之拳,351,-160,"0,0,0,0,0,0,0",1,3,Hero_head/head_LieDiZhiQuan,你离陷阱越来越近，危险也向你逐步逼近……,"2001059,30040,34084,200000","38262,2001059,30040,34065",2364,120,120,12,1,803002,2,3,,1,,1,1,851071,808517,893624,,,,,,,,,裂地之拳,1001
111301,,1025,,111212,111301,201301,岛屿洞窟,-300,155,"0,0,0,0,0,0,0",,1,,九龙岛枢纽处有一个大洞窟，内有另一番天地,"31203,31211,34049,200000","38422,38120,31203,31211",1182,60,60,6,1,803002,1,,,1,,1,1,557912,530016,585807,,,,,,,,,岛屿洞窟,1001
111302,,1025,,111301,111302,201301,幽冥洞天,-147,159,"0,0,0,0,0,0,0",,2,Hero_head/head_ShenGongBao,在黑幽的洞窟中，有不详的生物,"31203,31211,34049,200000","38423,38121,31203,31211",1182,60,60,6,1,803002,1,,,1,,1,1,569609,541128,598089,,808030,-69,162,,,,,幽冥洞天,1001
111303,,1025,,111302,111303,201301,上古预言,-199,49,"0,0,0,0,0,0,0",,1,,有人来了，带来的是一个远古的传说,"31263,31270,34049,200000","38424,38122,31263,31270",1182,60,60,6,1,803002,1,,,1,,1,1,581304,552238,610369,,,,,,,,,上古预言,1001
111304,,1025,,111303,111304,201301,别有深意,-295,-91,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiHai,申公豹带领几个仙人走了，留下一些别有深意的预言,"31263,31270,34051,200000","38425,38123,31263,31270",1188,60,60,6,1,803002,1,,,1,,1,1,593574,563895,623252,,,,,,,,,别有深意,1001
111305,,1025,,111304,111305,201301,继续前行,-128,-32,"0,0,0,0,0,0,0",,1,,为了躲避洞窟内未知的怪物，只能继续前行,"31276,31282,34051,200000","38426,38124,31276,31282",1188,60,60,6,1,803002,1,,,1,,1,1,605847,575554,636139,,,,,,,,,继续前行,1001
111306,,1025,,111305,111306,201302,致命幻象,37,6,"0,0,0,0,0,0,0",,3,Hero_head/head_TianLeiJinJiu,奇幻的洞窟对你们造成影响，开始出现幻象了,"31276,31282,34051,200000","38427,38125,31276,31282",1188,60,60,6,1,803002,1,,,1,,1,1,618121,587214,649027,,808031,117,12,,,,,致命幻象,1001
111307,,1025,,111306,111307,201301,前方遇敌,178,92,"0,0,0,0,0,0,0",,1,,前方遇到意想不到的敌人,"31217,31221,34052,200000","38428,38126,31217,31221",1194,60,60,6,1,803002,1,,,1,,1,1,630396,598876,661915,,,,,,,,,前方遇敌,1001
111308,,1025,,111307,111308,201301,危险袭来,293,-7,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,感觉洞窟内有股莫名的力量，需提起精神,"31217,31221,34052,200000","38429,38127,31217,31221",1194,60,60,6,1,803002,1,,,1,,1,1,642674,610540,674807,,,,,,,,,危险袭来,1001
111309,,1025,,111308,111309,201301,再次幻象,377,127,"0,0,0,0,0,0,0",,1,,幻象越来越严重了,"31186,31246,34055,200000","38430,38128,31186,31246",1194,60,60,6,1,803002,1,,,1,,1,1,654891,622146,687635,,,,,,,,,再次幻象,1001
111310,,1025,,111309,111310,201301,前路不通,498,2,"0,0,0,0,0,0,0",,2,Hero_head/head_YangJian,此路不通，被怪物所拦住,"31186,31246,34055,200000","38431,38129,31186,31246",1194,60,60,6,1,803002,1,,,1,,1,1,667113,633757,700468,,808032,432,-11,,,,,前路不通,1001
111311,,1025,,111310,111311,201301,寄居生物,349,-94,"0,0,0,0,0,0,0",,1,,洞窟内可怕的寄居生物从四面八方袭来,"31195,31255,34056,200000","38432,38130,31195,31255",1200,60,60,6,1,803002,1,,,1,,1,1,679254,645291,713216,,,,,,,,,寄居生物,1001
111312,,1025,,111311,111312,201302,援兵,157,-196,"0,0,0,0,0,0,0",,3,Hero_head/head_LieDiZhiQuan_Hong,此时竟然有援兵帮助驱赶怪物，还没缓过神来，援兵却攻击过来,"31195,31255,34056,200000","38433,38131,31195,31255",1200,60,60,6,1,803002,1,,,1,,1,1,691385,656815,725954,,,,,,,,,援兵,1001
121301,,1026,111302,121206,121301,201301,上古预言,-147,159,"0,0,0,0,0,0,0",1,2,Hero_head/head_ShenGongBao,你的本意是安静地做个仙人，可是……,"2001060,30009,34085,200000","38263,2001060,30009,34068",2364,120,120,12,1,803002,2,3,,1,,1,1,871984,828384,915583,,808530,-69,162,,,,,上古预言,1001
121302,,1026,111304,121301,121302,201301,致命幻象,-295,-91,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiHai,你开始变得激烈，就像能量已经快要溢出的法宝……,"2001061,30018,34086,200000","38264,2001061,30018,34071",2376,120,120,12,1,803002,2,3,,1,,1,1,892906,848260,937551,,,,,,,,,致命幻象,1001
121303,,1026,111306,121302,121303,201302,再次幻象,37,6,"0,0,0,0,0,0,0",1,3,Hero_head/head_TianLeiJinJiu,唯一的线索可不能放过，你只能给穷追不舍……,"2001062,30026,34086,200000","38265,2001062,30026,34071",2376,120,120,12,1,803002,2,3,,1,,1,1,914209,868498,959919,,808531,117,12,,,,,再次幻象,1001
121304,,1026,111308,121303,121304,201301,援兵,293,-7,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你一看就知道他不是易与之辈，你阻止不了他的反抗……,"2001063,30028,34086,200000","38266,2001063,30028,34072",2388,120,120,12,1,803002,2,3,,1,,1,1,935593,888813,982372,,,,,,,,,援兵,1001
121305,,1026,111310,121304,121305,201301,寄居生物,498,2,"0,0,0,0,0,0,0",1,2,Hero_head/head_YangJian,你发觉了一个天大的秘密，这让你感到无比震惊……,"2001064,30016,34086,200000","38267,2001064,30016,34075",2388,120,120,12,1,803002,2,3,,1,,1,1,957073,909219,1004926,,808532,432,-11,,,,,寄居生物,1001
121306,,1026,111312,121305,121306,201302,致命幻象,157,-196,"0,0,0,0,0,0,0",1,3,Hero_head/head_LieDiZhiQuan_Hong,你发觉一定要破坏这个能源，不能让它成为威胁……,"2001065,30040,34086,200000","38268,2001065,30040,34077",2400,120,120,12,1,803002,2,3,,1,,1,1,978345,929427,1027262,,,,,,,,,致命幻象,1001
111401,,1027,,111312,111401,200402,北方之巅,-279,203,"0,0,0,0,0,0,0",,1,,雪国大地，千里冰封，为了追击妲己，来到大陆最北端,"31203,31211,34057,200000","38434,38132,31203,31211",1200,60,60,6,1,803002,1,,,1,,1,1,694502,659776,729227,,,,,,,,,北方之巅,1001
111402,,1027,,111401,111402,200402,冰天雪地,-83,164,"0,0,0,0,0,0,0",,2,Hero_head/head_ShenGongBao,漫天的飞雪，隐藏着寂静的杀意,"31203,31211,34057,200000","38435,38133,31203,31211",1200,60,60,6,1,803002,1,,,1,,1,1,697619,662738,732499,,808033,-3,154,,,,,冰天雪地,1001
111403,,1027,,111402,111403,200402,老面孔,-167,75,"0,0,0,0,0,0,0",,1,,眼前的敌人都是老面孔，真是不打不相识,"31263,31270,34057,200000","38436,38134,31263,31270",1200,60,60,6,1,803002,1,,,1,,1,1,700737,665700,735773,,,,,,,,,老面孔,1001
111404,,1027,,111403,111404,200402,妖兵入侵,-284,5,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiHai,这次祸乱妲己还带了一些妖兵过来,"31263,31270,34058,200000","38437,38135,31263,31270",1206,60,60,6,1,803002,1,,,1,,1,1,704630,669398,739861,,,,,,,,,妖兵入侵,1001
111405,,1027,,111404,111405,200402,兵营,-266,-77,"0,0,0,0,0,0,0",,1,,妖兵们还有自己的兵营，只能摧毁它了,"31276,31282,34058,200000","38438,38136,31276,31282",1206,60,60,6,1,803002,1,,,1,,1,1,708523,673096,743949,,,,,,,,,兵营,1001
111406,,1027,,111405,111406,200403,狭路相逢,-170,-148,"0,0,0,0,0,0,0",,3,Hero_head/head_YuanGuDiLing,魔家四将正准备好大开杀戒了,"31276,31282,34058,200000","38439,38137,31276,31282",1206,60,60,6,1,803002,1,,,1,,1,1,712417,676796,748037,,808034,-98,-166,,,,,狭路相逢,1001
111407,,1027,,111406,111407,200402,山道,-12,-161,"0,0,0,0,0,0,0",,1,,细长的山道，延绵不断的是敌人的身影,"31169,31229,34059,200000","38440,38138,31169,31229",1212,60,60,6,1,803002,1,,,1,,1,1,719482,683507,755456,,,,,,,,,山道,1001
111408,,1027,,111407,111408,200402,雪怪,57,-86,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,居住在森山老林里的雪怪都竟然凑热闹,"31169,31229,34059,200000","38441,38139,31169,31229",1212,60,60,6,1,803002,1,,,1,,1,1,726547,690219,762874,,,,,,,,,雪怪,1001
111409,,1027,,111408,111409,200402,禁止通行,-75,-7,"0,0,0,0,0,0,0",,1,,山道关隘，禁止通行。前有敌人，后有追兵。,"31178,31238,34062,200000","38442,38140,31178,31238",1212,60,60,6,1,803002,1,,,1,,1,1,735117,698361,771872,,,,,,,,,禁止通行,1001
111410,,1027,,111409,111410,200402,守关处,139,142,"0,0,0,0,0,0,0",,2,Hero_head/head_ChenQi,北海城的入关口，想进去估计要花点力气。,"31178,31238,34062,200000","38443,38141,31178,31238",1212,60,60,6,1,803002,1,,,1,,1,1,743687,706502,780871,,808035,231,135,,,,,守关处,1001
111411,,1027,,111410,111411,200402,事有蹊跷,357,201,"0,0,0,0,0,0,0",,1,,为何守关的都是一些妖兵呢,"31187,31247,34063,200000","38444,38142,31187,31247",1218,60,60,6,1,803002,1,,,1,,1,1,757019,719168,794869,,,,,,,,,事有蹊跷,1001
111412,,1027,,111411,111412,200403,大乱斗,361,-96,"0,0,0,0,0,0,0",,3,Hero_head/head_ShenYuanTongShuai,关口处，早有做好准备的敌人,"31187,31247,34063,200000","38445,38143,31187,31247",1218,60,60,6,1,803002,1,,,1,,1,1,770351,731833,808868,,,,,,,,,大乱斗,1001
121401,,1028,111402,121306,121401,200402,根源,-83,164,"0,0,0,0,0,0,0",1,2,Hero_head/head_ShenGongBao,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001066,30009,34086,200000","38269,2001066,30009,34080",2400,120,120,12,1,803002,2,3,,1,,1,1,996220,946409,1046031,,808533,-3,154,,,,,根源,1001
121402,,1028,111404,121401,121402,200402,郑伦,-284,5,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiHai,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001067,30036,34087,200000","38270,2001067,30036,34084",2412,120,120,12,1,803002,2,3,,1,,1,1,1014102,963396,1064807,,,,,,,,,郑伦,1001
121403,,1028,111406,121402,121403,200403,拯救,-170,-148,"0,0,0,0,0,0,0",1,3,Hero_head/head_YuanGuDiLing,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001068,30023,34087,200000","38271,2001068,30023,34084",2412,120,120,12,1,803002,2,3,,1,,1,1,1032458,980835,1084080,,808534,-98,-166,,,,,拯救,1001
121404,,1028,111408,121403,121404,200402,小试,57,-86,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001069,30027,34088,200000","38272,2001069,30027,34085",2424,120,120,12,1,803002,2,3,,1,,1,1,1050588,998058,1103117,,,,,,,,,小试,1001
121405,,1028,111410,121404,121405,200402,路线,139,142,"0,0,0,0,0,0,0",1,2,Hero_head/head_ChenQi,每一个“恰好”，都是一个精心准备的陷阱……,"2001070,30021,34089,200000","38273,2001070,30021,34088",2424,120,120,12,1,803002,2,3,,1,,1,1,1068697,1015262,1122131,,808535,231,135,,,,,路线,1001
121406,,1028,111412,121405,121406,200403,决战,361,-96,"0,0,0,0,0,0,0",1,3,Hero_head/head_ShenYuanTongShuai,你离陷阱越来越近，危险也向你逐步逼近……,"2001071,30011,34090,200000","38274,2001071,30011,34089",2436,120,120,12,1,803002,2,3,,1,,1,1,1086308,1031992,1140623,,,,,,,,,决战,1001
111501,,1029,,111412,111501,200501,北方之巅,-294,125,"0,0,0,0,0,0,0",,1,,雪国大地，千里冰封，为了追击妲己，来到大陆最北端,"31196,31256,34064,200000","38446,38144,31196,31256",1218,60,60,6,1,803002,1,,,1,,1,1,775154,736396,813911,,,,,,,,,北方之巅,1001
111502,,1029,,111501,111502,200501,冰天雪地,-299,-57,"0,0,0,0,0,0,0",,2,Hero_head/head_ShenGongBao,漫天的飞雪，隐藏着寂静的杀意,"31196,31256,34064,200000","38447,38145,31196,31256",1218,60,60,6,1,803002,1,,,1,,1,1,779957,740959,818954,,808036,-208,-15,,,,,冰天雪地,1001
111503,,1029,,111502,111503,200501,老面孔,-112,17,"0,0,0,0,0,0,0",,1,,眼前的敌人都是老面孔，真是不打不相识,"31204,31212,34064,200000","38448,38146,31204,31212",1218,60,60,6,1,803002,1,,,1,,1,1,784761,745522,823999,,,,,,,,,老面孔,1001
111504,,1029,,111503,111504,200501,妖兵入侵,-29,-98,"0,0,0,0,0,0,0",,2,Hero_head/head_XiMeiEr,这次祸乱妲己还带了一些妖兵过来,"31204,31212,34066,200000","38449,38147,31204,31212",1224,60,60,6,1,803002,1,,,1,,1,1,791077,751523,830630,,,,,,,,,妖兵入侵,1001
111505,,1029,,111504,111505,200501,兵营,60,-117,"0,0,0,0,0,0,0",,1,,妖兵们还有自己的兵营，只能摧毁它了,"31264,31271,34066,200000","38450,38148,31264,31271",1224,60,60,6,1,803002,1,,,1,,1,1,797393,757523,837262,,,,,,,,,兵营,1001
111506,,1029,,111505,111506,200503,狭路相逢,129,88,"0,0,0,0,0,0,0",,3,Hero_head/head_TianLeiJinJiu,魔家四将正准备好大开杀戒了,"31264,31271,34066,200000","38451,38149,31264,31271",1224,60,60,6,1,803002,1,,,1,,1,1,803710,763524,843895,,808037,41,93,,,,,狭路相逢,1001
111507,,1029,,111506,111507,200501,山道,253,188,"0,0,0,0,0,0,0",,1,,细长的山道，延绵不断的是敌人的身影,"31277,31283,34066,200000","38452,38150,31277,31283",1230,60,60,6,1,803002,1,,,1,,1,1,808739,768302,849175,,,,,,,,,山道,1001
111508,,1029,,111507,111508,200501,雪怪,382,169,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,居住在森山老林里的雪怪都竟然凑热闹,"31277,31283,34066,200000","38453,38151,31277,31283",1230,60,60,6,1,803002,1,,,1,,1,1,813768,773079,854456,,,,,,,,,雪怪,1001
111509,,1029,,111508,111509,200501,禁止通行,332,66,"0,0,0,0,0,0,0",,1,,山道关隘，禁止通行。前有敌人，后有追兵。,"31169,31229,34066,200000","38454,38152,31169,31229",1230,60,60,6,1,803002,1,,,1,,1,1,818647,777714,859579,,,,,,,,,禁止通行,1001
111510,,1029,,111509,111510,200501,守关处,238,-109,"0,0,0,0,0,0,0",,2,Hero_head/head_ChenQi,北海城的入关口，想进去估计要花点力气。,"31169,31229,34066,200000","38455,38153,31169,31229",1230,60,60,6,1,803002,1,,,1,,1,1,823526,782349,864702,,808038,332,-57,,,,,守关处,1001
111511,,1029,,111510,111511,200501,事有蹊跷,355,-124,"0,0,0,0,0,0,0",,1,,为何守关的都是一些妖兵呢,"31178,31238,34066,200000","38456,38154,31178,31238",1236,60,60,6,1,803002,1,,,1,,1,1,830441,788918,871963,,,,,,,,,事有蹊跷,1001
111512,,1029,,111511,111512,200503,大乱斗,465,-44,"0,0,0,0,0,0,0",,3,Hero_head/head_JuDunZhanShi,关口处，早有做好准备的敌人,"31178,31238,34066,200000","38457,38155,31178,31238",1236,60,60,6,1,803002,1,,,1,,1,1,837357,795489,879224,,,,,,,,,大乱斗,1001
121501,,1030,111502,121406,121501,200501,根源,-299,-57,"0,0,0,0,0,0,0",1,2,Hero_head/head_ShenGongBao,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001072,30039,34091,200000","38275,2001072,30039,34090",2436,120,120,12,1,803002,2,3,,1,,1,1,1104125,1048918,1159331,,808536,-208,-15,,,,,根源,1001
121502,,1030,111504,121501,121502,200501,郑伦,-29,-98,"0,0,0,0,0,0,0",1,2,Hero_head/head_XiMeiEr,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001073,30036,34091,200000","38276,2001073,30036,34091",2448,120,120,12,1,803002,2,3,,1,,1,1,1121947,1065849,1178044,,,,,,,,,郑伦,1001
121503,,1030,111506,121502,121503,200503,拯救,129,88,"0,0,0,0,0,0,0",1,3,Hero_head/head_TianLeiJinJiu,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001074,30023,34091,200000","38277,2001074,30023,34091",2448,120,120,12,1,803002,2,3,,1,,1,1,1140531,1083504,1197557,,808537,41,93,,,,,拯救,1001
121504,,1030,111508,121503,121504,200501,小试,382,169,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001075,30027,34091,200000","38278,2001075,30027,34091",2460,120,120,12,1,803002,2,3,,1,,1,1,1158698,1100763,1216632,,,,,,,,,小试,1001
121505,,1030,111510,121504,121505,200501,路线,238,-109,"0,0,0,0,0,0,0",1,2,Hero_head/head_ChenQi,每一个“恰好”，都是一个精心准备的陷阱……,"2001076,30021,34091,200000","38279,2001076,30021,34091",2460,120,120,12,1,803002,2,3,,1,,1,1,1176805,1117964,1235645,,808538,332,-57,,,,,路线,1001
121506,,1030,111512,121505,121506,200503,决战,465,-44,"0,0,0,0,0,0,0",1,3,Hero_head/head_JuDunZhanShi,你离陷阱越来越近，危险也向你逐步逼近……,"2001077,30011,34092,200000","38280,2001077,30011,34091",2472,120,120,12,1,803002,2,3,,1,,1,1,1194475,1134751,1254198,,,,,,,,,决战,1001
111601,,1031,,111512,111601,200601,北海城堡,-244,162,"0,0,0,0,0,0,0",,1,,披荆斩棘，终于来到了北海内城了,"31187,31247,34066,200000","38458,38156,31187,31247",1242,60,60,6,1,803002,1,,,1,,1,1,839728,797741,881714,,,,,,,,,北海城堡,1001
111602,,1031,,111601,111602,200601,巨大城墙,-283,-9,"0,0,0,0,0,0,0",,2,Hero_head/head_ZhangTianJun,在宏伟的城墙下，北海城的城门缓缓打开，出现的人却不是来迎接我们,"31187,31247,34066,200000","38459,38157,31187,31247",1242,60,60,6,1,803002,1,,,1,,1,1,842099,799994,884203,,808039,-193,40,,,,,巨大城墙,1001
111603,,1031,,111602,111603,200601,内城激战,-88,53,"0,0,0,0,0,0,0",,1,,内城没有居民，感觉很诡异，正当感觉困惑的时候，敌人来了,"31196,31256,34066,200000","38460,38158,31196,31256",1242,60,60,6,1,803002,1,,,1,,1,1,844471,802247,886694,,,,,,,,,内城激战,1001
111604,,1031,,111603,111604,200601,野蛮兽人,44,59,"0,0,0,0,0,0,0",,2,Hero_head/head_DongTianJun,野兽一般的敌人从四面八方涌来,"31196,31256,34067,200000","38461,38159,31196,31256",1242,60,60,6,1,803002,1,,,1,,1,1,853141,810483,895798,,,,,,,,,野蛮兽人,1001
111605,,1031,,111604,111605,200601,幸存者,-15,-19,"0,0,0,0,0,0,0",,1,,北海城被洗劫一番，看能不能找到幸存者,"31204,31212,34067,200000","38462,38160,31204,31212",1242,60,60,6,1,803002,1,,,1,,1,1,861811,818720,904901,,,,,,,,,幸存者,1001
111606,,1031,,111605,111606,200602,激战不断,-168,-168,"0,0,0,0,0,0,0",,3,Hero_head/head_LingHunLieShou,幸存者没找到，却找到不少强敌,"31204,31212,34067,200000","38463,38161,31204,31212",1242,60,60,6,1,803002,1,,,1,,1,1,870483,826958,914007,,808040,-85,-168,,,,,激战不断,1001
111607,,1031,,111606,111607,200601,肆虐,12,-163,"0,0,0,0,0,0,0",,1,,灾难肆虐了整个北海城，需要扫清残敌,"31264,31271,34069,200000","38464,38162,31264,31271",1248,60,60,6,1,803002,1,,,1,,1,1,875546,831768,919323,,,,,,,,,肆虐,1001
111608,,1031,,111607,111608,200601,悲惨状况,112,-130,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,怪物无处不在，看来很难有幸存者了,"31264,31271,34069,200000","38465,38163,31264,31271",1248,60,60,6,1,803002,1,,,1,,1,1,880609,836578,924639,,,,,,,,,悲惨状况,1001
111609,,1031,,111608,111609,200601,仇敌之至,267,-119,"0,0,0,0,0,0,0",,1,,遇到的老熟人，面对现在北海这样的惨状，他们需要负责！,"31277,31283,34070,200000","38466,38164,31277,31283",1248,60,60,6,1,803002,1,,,1,,1,1,884485,840260,928709,,,,,,,,,仇敌之至,1001
111610,,1031,,111609,111610,200601,解决方法,214,21,"0,0,0,0,0,0,0",,2,Hero_head/head_WenZhong,我们需要找到妲己，能够解决一切的根源！,"31277,31283,34070,200000","38467,38165,31277,31283",1248,60,60,6,1,803002,1,,,1,,1,1,888361,843942,932779,,808041,295,17,,,,,解决方法,1001
111611,,1031,,111610,111611,200601,努力追寻,303,181,"0,0,0,0,0,0,0",,1,,追寻妲己的身影，努力阻止事情的恶化,"31170,31230,34073,200000","38468,38166,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,893438,848766,938109,,,,,,,,,努力追寻,1001
111612,,1031,,111611,111612,200602,不速之客,434,27,"0,0,0,0,0,0,0",,3,Hero_head/head_YuanGuDiLing,不受欢迎的人总在最讨厌的时刻出现,"31170,31230,34073,200000","38469,38167,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,898516,853590,943441,,,,,,,,,不速之客,1001
121601,,1032,111602,121506,121601,200601,根源,-283,-9,"0,0,0,0,0,0,0",1,2,Hero_head/head_ZhangTianJun,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001078,30039,34093,200000","38281,2001078,30039,34091",2484,120,120,12,1,803002,2,3,,1,,1,1,1212441,1151818,1273063,,808539,-193,40,,,,,根源,1001
121602,,1032,111604,121601,121602,200601,郑伦,44,59,"0,0,0,0,0,0,0",1,2,Hero_head/head_DongTianJun,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001079,30036,34094,200000","38282,2001079,30036,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1230411,1168890,1291931,,,,,,,,,郑伦,1001
121603,,1032,111606,121602,121603,200602,拯救,-168,-168,"0,0,0,0,0,0,0",1,3,Hero_head/head_LingHunLieShou,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001080,30023,34094,200000","38283,2001080,30023,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1248593,1186163,1311022,,808540,-85,-168,,,,,拯救,1001
121604,,1032,111608,121603,121604,200601,小试,112,-130,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001081,30027,34095,200000","38284,2001081,30027,34093",2496,120,120,12,1,803002,2,3,,1,,1,1,1267193,1203833,1330552,,,,,,,,,小试,1001
