key,Remarks,id,itemCfgId,baseRate,dropCount,itemsFormula,fk
1200,,1200,806517,10000,1,2001025,中级盘龙卷轴
1201,,1201,806517,10000,1,2001026,高级盘龙卷轴
1202,,1202,806518,10000,1,2001027,高级盘龙卷轴
1203,,1203,806518,10000,1,2001028,高级盘龙卷轴
1204,,1204,806518,10000,1,2001029,高级盘龙卷轴
1205,,1205,806518,10000,1,2001030,高级盘龙卷轴
1206,,1206,806518,10000,1,2001031,高级盘龙卷轴
1207,,1207,806518,10000,1,2001032,高级盘龙卷轴
1208,,1208,806519,10000,1,2001033,特级盘龙卷轴
1209,,1209,806519,10000,1,2001034,特级盘龙卷轴
1210,,1210,806519,10000,1,2001035,特级盘龙卷轴
1211,,1211,806519,10000,1,2001036,特级盘龙卷轴
1212,,1212,806519,10000,1,2001037,特级盘龙卷轴
1213,,1213,806519,10000,1,2001038,特级盘龙卷轴
1214,,1214,806520,10000,1,2001039,特级盘龙卷轴
1215,,1215,806520,10000,1,2001040,特级盘龙卷轴
1216,,1216,806520,10000,1,2001041,初级九妖卷轴
1217,,1217,806520,10000,1,2001042,初级九妖卷轴
1218,,1218,806520,10000,1,2001043,初级九妖卷轴
1219,,1219,806520,10000,1,2001044,初级九妖卷轴
1220,,1220,806520,10000,1,2001045,初级九妖卷轴
1221,,1221,806520,10000,1,2001046,初级九妖卷轴
1222,,1222,806520,10000,1,2001047,初级九妖卷轴
1223,,1223,806521,10000,1,2001048,初级九妖卷轴
1224,,1224,806521,10000,1,2001049,中级九妖卷轴
1225,,1225,806521,10000,1,2001050,中级九妖卷轴
1226,,1226,806521,10000,1,2001051,中级九妖卷轴
1227,,1227,806521,10000,1,2001052,中级九妖卷轴
1228,,1228,806521,10000,1,2001053,中级九妖卷轴
1229,,1229,806521,10000,1,2001054,高级九妖卷轴
1230,,1230,806521,10000,1,2001055,高级九妖卷轴
1231,,1231,806521,10000,1,2001056,高级九妖卷轴
1232,,1232,806521,10000,1,2001057,高级九妖卷轴
1233,,1233,806521,10000,1,2001058,高级九妖卷轴
1234,,1234,806521,10000,1,2001059,高级九妖卷轴
1235,,1235,806522,10000,1,2001060,高级九妖卷轴
1236,,1236,806522,10000,1,2001061,高级九妖卷轴
1237,,1237,806522,10000,1,2001062,高级九妖卷轴
1238,,1238,806522,10000,1,2001063,高级九妖卷轴
1239,,1239,806522,10000,1,2001064,特级九妖卷轴
1240,,1240,806522,10000,1,2001065,特级九妖卷轴
1241,,1241,806522,10000,1,2001066,特级九妖卷轴
1242,,1242,806522,10000,1,2001067,特级九妖卷轴
1243,,1243,806522,10000,1,2001068,特级九妖卷轴
1244,,1244,806522,10000,1,2001069,特级九妖卷轴
1245,,1245,806522,10000,1,2001070,特级九妖卷轴
1246,,1246,806522,10000,1,2001071,特级九妖卷轴
1247,,1247,806523,10000,1,2001072,特级九妖卷轴
1248,,1248,806523,10000,1,2001073,特级九妖卷轴
1249,,1249,806523,10000,1,2001074,顶级九妖卷轴
1250,,1250,806523,10000,1,2001075,顶级九妖卷轴
1251,,1251,806523,10000,1,2001076,顶级九妖卷轴
1252,,1252,806523,10000,1,2001077,顶级九妖卷轴
1253,,1253,806523,10000,1,2001078,顶级九妖卷轴
1254,,1254,806523,10000,1,2001079,顶级九妖卷轴
1255,,1255,806523,10000,1,2001080,顶级九妖卷轴
1256,,1256,806523,10000,1,2001081,顶级九妖卷轴
1257,,1257,806523,10000,1,2001082,顶级九妖卷轴
1258,,1258,806523,10000,1,2001083,顶级九妖卷轴
1259,,1259,801001,4000,6,32717,1级晶石
1260,,1260,801001,1000,12,32717,1级晶石
1261,,1261,604905,100,1,32717,赤焰幡（碎片）
1262,,1262,806005,4900,2,32717,聚灵砂
1263,,1263,801002,4000,6,32718,2级晶石
1264,,1264,801002,1000,12,32718,2级晶石
1265,,1265,604906,100,1,32718,追魂幡（碎片）
1266,,1266,806006,4900,2,32718,驭法石
1267,,1267,801003,3000,6,32719,3级晶石
1268,,1268,801003,1500,8,32719,3级晶石
1269,,1269,801003,500,12,32719,3级晶石
1270,,1270,604907,200,1,32719,坠星幡（碎片）
1271,,1271,806007,4800,2,32719,唤神玉
1272,,1272,801004,4000,6,32720,4级晶石
1273,,1273,801004,1000,12,32720,4级晶石
1274,,1274,604908,700,1,32720,盘古幡（碎片）
1275,,1275,806008,4300,2,32720,极品唤神玉
1276,,1276,604909,200,1,32721,青莲宝色旗（碎片）
1277,,1277,604917,1200,1,32721,轮回镜（碎片）
1278,,1278,604921,600,1,32721,乾坤尺（碎片）
1279,,1279,806005,5500,5,32721,聚灵砂
1280,,1280,806005,1500,10,32721,聚灵砂
1281,,1281,806005,1000,20,32721,聚灵砂
1282,,1282,604910,200,1,32722,素色云界旗（碎片）
1283,,1283,604918,1200,1,32722,七星镜（碎片）
1284,,1284,604922,600,1,32722,噬天尺（碎片）
1285,,1285,806005,4600,5,32722,聚灵砂
1286,,1286,806005,500,10,32722,聚灵砂
1287,,1287,806005,200,20,32722,聚灵砂
1288,,1288,806006,2400,5,32722,驭法石
1289,,1289,806006,200,10,32722,驭法石
1290,,1290,806006,100,20,32722,驭法石
1291,,1291,604911,200,1,32723,离地焰光旗（碎片）
1292,,1292,604919,1200,1,32723,万佛镜（碎片）
1293,,1293,604923,600,1,32723,降妖尺（碎片）
1294,,1294,806005,3400,5,32723,聚灵砂
1295,,1295,806005,300,10,32723,聚灵砂
1296,,1296,806005,300,20,32723,聚灵砂
1297,,1297,806006,2800,5,32723,驭法石
1298,,1298,806006,200,10,32723,驭法石
1299,,1299,806006,200,20,32723,驭法石
1300,,1300,806007,800,5,32723,唤神玉
1301,,1301,604912,200,1,32724,戊己杏黄旗（碎片）
1302,,1302,604920,1200,1,32724,镇天镜（碎片）
1303,,1303,604924,600,1,32724,灵幻尺（碎片）
1304,,1304,806006,4000,5,32724,驭法石
1305,,1305,806006,500,10,32724,驭法石
1306,,1306,806006,200,20,32724,驭法石
1307,,1307,806007,2000,5,32724,唤神玉
1308,,1308,806007,200,10,32724,唤神玉
1309,,1309,806007,100,20,32724,唤神玉
1310,,1310,806008,1000,5,32724,极品唤神玉
1311,,1311,700124,10000,1,33001,铁甲
1312,,1312,700013,10000,1,33002,长枪
1313,,1313,700073,10000,1,33003,护腕
1314,,1314,700157,10000,1,33004,护符
1315,,1315,700174,10000,1,33005,铁戒
1316,,1316,700136,10000,1,33006,护肩
1317,,1317,700091,10000,1,33007,铜靴
1318,,1318,803002,10000,1,33008,中级经验丹
1319,,1319,803002,1,1,33009,中级经验丹
1320,,1320,803002,1,1,33010,中级经验丹
1321,,1321,700061,10000,1,33011,水精
1322,,1322,700148,10000,1,33012,骨链
1323,,1323,803002,1,1,33013,中级经验丹
1324,,1324,803002,1,1,33014,中级经验丹
1325,,1325,803002,1,1,33015,中级经验丹
1326,,1326,700181,10000,1,33016,银戒
1327,,1327,700091,10000,1,33017,铜靴
1328,,1328,803002,1,1,33018,中级经验丹
1329,,1329,803002,1,1,33019,中级经验丹
1330,,1330,803002,1,1,33020,中级经验丹
1331,,1331,700100,10000,1,33021,铁盔
1332,,1332,700013,10000,1,33022,长枪
1333,,1333,803002,1,1,33023,中级经验丹
1334,,1334,803002,1,1,33024,中级经验丹
1335,,1335,803002,1,1,33025,中级经验丹
1336,,1336,700073,10000,1,33026,护腕
1337,,1337,700157,10000,1,33027,护符
1338,,1338,803002,1,1,33028,中级经验丹
1339,,1339,803002,1,1,33029,中级经验丹
1340,,1340,803002,1,1,33030,中级经验丹
1341,,1341,700174,10000,1,33031,铁戒
1342,,1342,700091,10000,1,33032,铜靴
1343,,1343,803002,1,1,33033,中级经验丹
1344,,1344,803002,1,1,33034,中级经验丹
1345,,1345,803002,1,1,33035,中级经验丹
1346,,1346,700112,10000,1,33036,战袍
1347,,1347,700037,10000,1,33037,长杖
1348,,1348,803002,1,1,33038,中级经验丹
1349,,1349,803002,1,1,33039,中级经验丹
1350,,1350,803002,1,1,33040,中级经验丹
1351,,1351,700061,10000,1,33041,水精
1352,,1352,700091,10000,1,33042,铜靴
1353,,1353,803002,1,1,33043,中级经验丹
1354,,1354,803002,1,1,33044,中级经验丹
1355,,1355,803002,1,1,33045,中级经验丹
1356,,1356,700073,10000,1,33046,护腕
1357,,1357,700174,10000,1,33047,铁戒
1358,,1358,803002,1,1,33048,中级经验丹
1359,,1359,803002,1,1,33049,中级经验丹
1360,,1360,803002,1,1,33050,中级经验丹
1361,,1361,700148,10000,1,33051,骨链
1362,,1362,700174,10000,1,33052,铁戒
1363,,1363,700091,10000,1,33053,铜靴
1364,,1364,803002,1,1,33054,中级经验丹
1365,,1365,803002,1,1,33055,中级经验丹
1366,,1366,700100,10000,1,33056,铁盔
1367,,1367,700013,10000,1,33057,长枪
1368,,1368,700157,10000,1,33058,护符
1369,,1369,803002,1,1,33059,中级经验丹
1370,,1370,803002,1,1,33060,中级经验丹
1371,,1371,700113,10000,1,33061,虎皮袍
1372,,1372,700158,10000,1,33062,青冥玉
1373,,1373,700181,10000,1,33063,银戒
1374,,1374,803002,1,1,33064,中级经验丹
1375,,1375,803002,1,1,33065,中级经验丹
1376,,1376,700038,10000,1,33066,枯木杖
1377,,1377,700174,10000,1,33067,铁戒
1378,,1378,803002,1,1,33068,中级经验丹
1379,,1379,803002,1,1,33069,中级经验丹
1380,,1380,803002,1,1,33070,中级经验丹
1381,,1381,700062,10000,1,33071,定风珠
1382,,1382,700091,10000,1,33072,铜靴
1383,,1383,700158,10000,1,33073,青冥玉
1384,,1384,803002,1,1,33074,中级经验丹
1385,,1385,803002,1,1,33075,中级经验丹
1386,,1386,700149,10000,1,33076,护身符
1387,,1387,700137,10000,1,33077,犀牛带
1388,,1388,803002,1,1,33078,中级经验丹
1389,,1389,803002,1,1,33079,中级经验丹
1390,,1390,803002,1,1,33080,中级经验丹
1391,,1391,700174,10000,1,33081,铁戒
1392,,1392,700026,10000,1,33082,直拉弓
1393,,1393,700074,10000,1,33083,银面具
1394,,1394,803002,1,1,33084,中级经验丹
1395,,1395,803002,1,1,33085,中级经验丹
1396,,1396,700091,10000,1,33086,铜靴
1397,,1397,700062,10000,1,33087,定风珠
1398,,1398,803002,1,1,33088,中级经验丹
1399,,1399,803002,1,1,33089,中级经验丹
1400,,1400,803002,1,1,33090,中级经验丹
1401,,1401,700101,10000,1,33091,白银盔
1402,,1402,700149,10000,1,33092,护身符
1403,,1403,700002,10000,1,33093,三尺剑
1404,,1404,803002,1,1,33094,中级经验丹
1405,,1405,803002,1,1,33095,中级经验丹
1406,,1406,700014,10000,1,33096,凤头斧
1407,,1407,700181,10000,1,33097,银戒
1408,,1408,803002,1,1,33098,中级经验丹
1409,,1409,803002,1,1,33099,中级经验丹
1410,,1410,803002,1,1,33100,中级经验丹
1411,,1411,700074,10000,1,33101,银面具
1412,,1412,700091,10000,1,33102,铜靴
1413,,1413,700125,10000,1,33103,赤金铠
1414,,1414,803002,1,1,33104,中级经验丹
1415,,1415,803002,1,1,33105,中级经验丹
1416,,1416,803002,1,1,33106,中级经验丹
1417,,1417,803002,1,1,33107,中级经验丹
1418,,1418,803002,1,1,33108,中级经验丹
1419,,1419,803002,1,1,33109,中级经验丹
1420,,1420,803002,1,1,33110,中级经验丹
1421,,1421,700138,10000,1,33111,钨铁肩
1422,,1422,700027,10000,1,33112,反曲弓
1423,,1423,803002,1,1,33113,中级经验丹
1424,,1424,803002,1,1,33114,中级经验丹
1425,,1425,803002,1,1,33115,中级经验丹
1426,,1426,803002,1,1,33116,中级经验丹
1427,,1427,803002,1,1,33117,中级经验丹
1428,,1428,803002,1,1,33118,中级经验丹
1429,,1429,803002,1,1,33119,中级经验丹
1430,,1430,803002,1,1,33120,中级经验丹
1431,,1431,700063,10000,1,33121,五光石
1432,,1432,700149,10000,1,33122,护身符
1433,,1433,803002,1,1,33123,中级经验丹
1434,,1434,803002,1,1,33124,中级经验丹
1435,,1435,803002,1,1,33125,中级经验丹
1436,,1436,803002,1,1,33126,中级经验丹
1437,,1437,803002,1,1,33127,中级经验丹
1438,,1438,803002,1,1,33128,中级经验丹
1439,,1439,803002,1,1,33129,中级经验丹
1440,,1440,803002,1,1,33130,中级经验丹
1441,,1441,700182,10000,1,33131,玉扳指
1442,,1442,700091,10000,1,33132,铜靴
1443,,1443,803002,1,1,33133,中级经验丹
1444,,1444,803002,1,1,33134,中级经验丹
1445,,1445,803002,1,1,33135,中级经验丹
1446,,1446,803002,1,1,33136,中级经验丹
1447,,1447,803002,1,1,33137,中级经验丹
1448,,1448,803002,1,1,33138,中级经验丹
1449,,1449,803002,1,1,33139,中级经验丹
1450,,1450,803002,1,1,33140,中级经验丹
1451,,1451,700102,10000,1,33141,黄金盔
1452,,1452,700015,10000,1,33142,点钢枪
1453,,1453,803002,1,1,33143,中级经验丹
1454,,1454,803002,1,1,33144,中级经验丹
1455,,1455,803002,1,1,33145,中级经验丹
1456,,1456,803002,1,1,33146,中级经验丹
1457,,1457,803002,1,1,33147,中级经验丹
1458,,1458,803002,1,1,33148,中级经验丹
1459,,1459,803002,1,1,33149,中级经验丹
1460,,1460,803002,1,1,33150,中级经验丹
1461,,1461,700075,10000,1,33151,金护腕
1462,,1462,700158,10000,1,33152,青冥玉
1463,,1463,803002,1,1,33153,中级经验丹
1464,,1464,803002,1,1,33154,中级经验丹
1465,,1465,803002,1,1,33155,中级经验丹
1466,,1466,803002,1,1,33156,中级经验丹
1467,,1467,803002,1,1,33157,中级经验丹
1468,,1468,803002,1,1,33158,中级经验丹
1469,,1469,803002,1,1,33159,中级经验丹
1470,,1470,803002,1,1,33160,中级经验丹
1471,,1471,700175,10000,1,33161,草编戒
1472,,1472,700091,10000,1,33162,铜靴
1473,,1473,803002,1,1,33163,中级经验丹
1474,,1474,803002,1,1,33164,中级经验丹
1475,,1475,803002,1,1,33165,中级经验丹
1476,,1476,803002,1,1,33166,中级经验丹
1477,,1477,803002,1,1,33167,中级经验丹
1478,,1478,803002,1,1,33168,中级经验丹
1479,,1479,803002,1,1,33169,中级经验丹
1480,,1480,803002,1,1,33170,中级经验丹
1481,,1481,700139,10000,1,33171,冥海带
1482,,1482,700092,10000,1,33172,逐日靴
1483,,1483,803002,1,1,33173,中级经验丹
1484,,1484,803002,1,1,33174,中级经验丹
1485,,1485,803002,1,1,33175,中级经验丹
1486,,1486,803002,1,1,33176,中级经验丹
1487,,1487,803002,1,1,33177,中级经验丹
1488,,1488,803002,1,1,33178,中级经验丹
1489,,1489,803002,1,1,33179,中级经验丹
1490,,1490,803002,1,1,33180,中级经验丹
1491,,1491,700028,10000,1,33181,崆峒印
1492,,1492,700175,10000,1,33182,草编戒
1493,,1493,803002,1,1,33183,中级经验丹
1494,,1494,803002,1,1,33184,中级经验丹
1495,,1495,803002,1,1,33185,中级经验丹
1496,,1496,803002,1,1,33186,中级经验丹
1497,,1497,803002,1,1,33187,中级经验丹
1498,,1498,803002,1,1,33188,中级经验丹
1499,,1499,803002,1,1,33189,中级经验丹
1500,,1500,803002,1,1,33190,中级经验丹
1501,,1501,700064,10000,1,33191,混元珠
1502,,1502,700159,10000,1,33192,铁嘴玉
1503,,1503,803002,1,1,33193,中级经验丹
1504,,1504,803002,1,1,33194,中级经验丹
1505,,1505,803002,1,1,33195,中级经验丹
1506,,1506,803002,1,1,33196,中级经验丹
1507,,1507,803002,1,1,33197,中级经验丹
1508,,1508,803002,1,1,33198,中级经验丹
1509,,1509,803002,1,1,33199,中级经验丹
1510,,1510,803002,1,1,33200,中级经验丹
1511,,1511,700150,10000,1,33201,五龙坠
1512,,1512,700076,10000,1,33202,锦面纱
1513,,1513,803002,1,1,33203,中级经验丹
1514,,1514,803002,1,1,33204,中级经验丹
1515,,1515,803002,1,1,33205,中级经验丹
1516,,1516,803002,1,1,33206,中级经验丹
1517,,1517,803002,1,1,33207,中级经验丹
1518,,1518,803002,1,1,33208,中级经验丹
1519,,1519,803002,1,1,33209,中级经验丹
1520,,1520,803002,1,1,33210,中级经验丹
1521,,1521,700182,10000,1,33211,玉扳指
1522,,1522,700016,10000,1,33212,宣花斧
1523,,1523,803002,1,1,33213,中级经验丹
1524,,1524,803002,1,1,33214,中级经验丹
1525,,1525,803002,1,1,33215,中级经验丹
1526,,1526,803002,1,1,33216,中级经验丹
1527,,1527,803002,1,1,33217,中级经验丹
1528,,1528,803002,1,1,33218,中级经验丹
1529,,1529,803002,1,1,33219,中级经验丹
1530,,1530,803002,1,1,33220,中级经验丹
1531,,1531,700096,10000,1,33221,步云履
1532,,1532,700103,10000,1,33222,沧海盔
1533,,1533,803002,1,1,33223,中级经验丹
1534,,1534,803002,1,1,33224,中级经验丹
1535,,1535,803002,1,1,33225,中级经验丹
1536,,1536,803002,1,1,33226,中级经验丹
1537,,1537,803002,1,1,33227,中级经验丹
1538,,1538,803002,1,1,33228,中级经验丹
1539,,1539,803002,1,1,33229,中级经验丹
1540,,1540,803002,1,1,33230,中级经验丹
1541,,1541,700140,10000,1,33231,金乌肩
1542,,1542,803002,1,1,33232,中级经验丹
1543,,1543,803002,1,1,33233,中级经验丹
1544,,1544,803002,1,1,33234,中级经验丹
1545,,1545,803002,1,1,33235,中级经验丹
1546,,1546,803002,1,1,33236,中级经验丹
1547,,1547,803002,1,1,33237,中级经验丹
1548,,1548,803002,1,1,33238,中级经验丹
1549,,1549,803002,1,1,33239,中级经验丹
1550,,1550,803002,1,1,33240,中级经验丹
1551,,1551,700029,10000,1,33241,神臂弓
1552,,1552,803002,1,1,33242,中级经验丹
1553,,1553,803002,1,1,33243,中级经验丹
1554,,1554,803002,1,1,33244,中级经验丹
1555,,1555,803002,1,1,33245,中级经验丹
1556,,1556,803002,1,1,33246,中级经验丹
1557,,1557,803002,1,1,33247,中级经验丹
1558,,1558,803002,1,1,33248,中级经验丹
1559,,1559,803002,1,1,33249,中级经验丹
1560,,1560,803002,1,1,33250,中级经验丹
1561,,1561,700065,10000,1,33251,仙杏石
1562,,1562,803002,1,1,33252,中级经验丹
1563,,1563,803002,1,1,33253,中级经验丹
1564,,1564,803002,1,1,33254,中级经验丹
1565,,1565,803002,1,1,33255,中级经验丹
1566,,1566,803002,1,1,33256,中级经验丹
1567,,1567,803002,1,1,33257,中级经验丹
1568,,1568,803002,1,1,33258,中级经验丹
1569,,1569,803002,1,1,33259,中级经验丹
1570,,1570,803002,1,1,33260,中级经验丹
1571,,1571,700151,10000,1,33261,圣王坠
1572,,1572,803002,1,1,33262,中级经验丹
1573,,1573,803002,1,1,33263,中级经验丹
1574,,1574,803002,1,1,33264,中级经验丹
1575,,1575,803002,1,1,33265,中级经验丹
1576,,1576,803002,1,1,33266,中级经验丹
1577,,1577,803002,1,1,33267,中级经验丹
1578,,1578,803002,1,1,33268,中级经验丹
1579,,1579,803002,1,1,33269,中级经验丹
1580,,1580,803002,1,1,33270,中级经验丹
1581,,1581,700183,10000,1,33271,青鸾戒
1582,,1582,803002,1,1,33272,中级经验丹
1583,,1583,803002,1,1,33273,中级经验丹
1584,,1584,803002,1,1,33274,中级经验丹
1585,,1585,803002,1,1,33275,中级经验丹
1586,,1586,803002,1,1,33276,中级经验丹
1587,,1587,803002,1,1,33277,中级经验丹
1588,,1588,803002,1,1,33278,中级经验丹
1589,,1589,803002,1,1,33279,中级经验丹
1590,,1590,803002,1,1,33280,中级经验丹
1591,,1591,700096,10000,1,33281,步云履
1592,,1592,700183,10000,1,33282,青鸾戒
1593,,1593,803002,1,1,33283,中级经验丹
1594,,1594,803002,1,1,33284,中级经验丹
1595,,1595,803002,1,1,33285,中级经验丹
1596,,1596,803002,1,1,33286,中级经验丹
1597,,1597,803002,1,1,33287,中级经验丹
1598,,1598,803002,1,1,33288,中级经验丹
1599,,1599,803002,1,1,33289,中级经验丹
1600,,1600,803002,1,1,33290,中级经验丹
1601,,1601,703115,10000,1,33291,追星披
1602,,1602,803002,1,1,33292,中级经验丹
1603,,1603,803002,1,1,33293,中级经验丹
1604,,1604,803002,1,1,33294,中级经验丹
1605,,1605,803002,1,1,33295,中级经验丹
1606,,1606,803002,1,1,33296,中级经验丹
1607,,1607,803002,1,1,33297,中级经验丹
1608,,1608,803002,1,1,33298,中级经验丹
1609,,1609,803002,1,1,33299,中级经验丹
1610,,1610,803002,1,1,33300,中级经验丹
1611,,1611,700030,10000,1,33301,混元斗
1612,,1612,803002,1,1,33302,中级经验丹
1613,,1613,803002,1,1,33303,中级经验丹
1614,,1614,803002,1,1,33304,中级经验丹
1615,,1615,803002,1,1,33305,中级经验丹
1616,,1616,803002,1,1,33306,中级经验丹
1617,,1617,803002,1,1,33307,中级经验丹
1618,,1618,803002,1,1,33308,中级经验丹
1619,,1619,803002,1,1,33309,中级经验丹
1620,,1620,803002,1,1,33310,中级经验丹
1621,,1621,700065,10000,1,33311,仙杏石
1622,,1622,803002,1,1,33312,中级经验丹
1623,,1623,803002,1,1,33313,中级经验丹
1624,,1624,803002,1,1,33314,中级经验丹
1625,,1625,803002,1,1,33315,中级经验丹
1626,,1626,803002,1,1,33316,中级经验丹
1627,,1627,803002,1,1,33317,中级经验丹
1628,,1628,803002,1,1,33318,中级经验丹
1629,,1629,803002,1,1,33319,中级经验丹
1630,,1630,803002,1,1,33320,中级经验丹
1631,,1631,700151,10000,1,33321,圣王坠
1632,,1632,803002,1,1,33322,中级经验丹
1633,,1633,803002,1,1,33323,中级经验丹
1634,,1634,803002,1,1,33324,中级经验丹
1635,,1635,803002,1,1,33325,中级经验丹
1636,,1636,803002,1,1,33326,中级经验丹
1637,,1637,803002,1,1,33327,中级经验丹
1638,,1638,803002,1,1,33328,中级经验丹
1639,,1639,803002,1,1,33329,中级经验丹
1640,,1640,803002,1,1,33330,中级经验丹
1641,,1641,703115,10000,1,33331,追星披
1642,,1642,803002,1,1,33332,中级经验丹
1643,,1643,803002,1,1,33333,中级经验丹
1644,,1644,803002,1,1,33334,中级经验丹
1645,,1645,803002,1,1,33335,中级经验丹
1646,,1646,803002,1,1,33336,中级经验丹
1647,,1647,803002,1,1,33337,中级经验丹
1648,,1648,803002,1,1,33338,中级经验丹
1649,,1649,803002,1,1,33339,中级经验丹
1650,,1650,803002,1,1,33340,中级经验丹
1651,,1651,700030,10000,1,33341,混元斗
1652,,1652,803002,1,1,33342,中级经验丹
1653,,1653,803002,1,1,33343,中级经验丹
1654,,1654,803002,1,1,33344,中级经验丹
1655,,1655,803002,1,1,33345,中级经验丹
1656,,1656,803002,1,1,33346,中级经验丹
1657,,1657,803002,1,1,33347,中级经验丹
1658,,1658,803002,1,1,33348,中级经验丹
1659,,1659,803002,1,1,33349,中级经验丹
1660,,1660,803002,1,1,33350,中级经验丹
1661,,1661,700066,10000,1,33351,开天珠
1662,,1662,803002,1,1,33352,中级经验丹
1663,,1663,803002,1,1,33353,中级经验丹
1664,,1664,803002,1,1,33354,中级经验丹
1665,,1665,803002,1,1,33355,中级经验丹
1666,,1666,803002,1,1,33356,中级经验丹
1667,,1667,803002,1,1,33357,中级经验丹
1668,,1668,803002,1,1,33358,中级经验丹
1669,,1669,803002,1,1,33359,中级经验丹
1670,,1670,803002,1,1,33360,中级经验丹
1671,,1671,700153,10000,1,33361,琥珀项链
1672,,1672,803002,1,1,33362,中级经验丹
1673,,1673,803002,1,1,33363,中级经验丹
1674,,1674,803002,1,1,33364,中级经验丹
1675,,1675,803002,1,1,33365,中级经验丹
1676,,1676,803002,1,1,33366,中级经验丹
1677,,1677,803002,1,1,33367,中级经验丹
1678,,1678,803002,1,1,33368,中级经验丹
1679,,1679,803002,1,1,33369,中级经验丹
1680,,1680,803002,1,1,33370,中级经验丹
1681,,1681,700183,10000,1,33371,青鸾戒
1682,,1682,803002,1,1,33372,中级经验丹
1683,,1683,803002,1,1,33373,中级经验丹
1684,,1684,803002,1,1,33374,中级经验丹
1685,,1685,803002,1,1,33375,中级经验丹
1686,,1686,803002,1,1,33376,中级经验丹
1687,,1687,803002,1,1,33377,中级经验丹
1688,,1688,803002,1,1,33378,中级经验丹
1689,,1689,803002,1,1,33379,中级经验丹
1690,,1690,803002,1,1,33380,中级经验丹
1691,,1691,703097,10000,1,33381,乌光神靴
1692,,1692,803002,1,1,33382,中级经验丹
1693,,1693,803002,1,1,33383,中级经验丹
1694,,1694,803002,1,1,33384,中级经验丹
1695,,1695,803002,1,1,33385,中级经验丹
1696,,1696,803002,1,1,33386,中级经验丹
1697,,1697,803002,1,1,33387,中级经验丹
1698,,1698,803002,1,1,33388,中级经验丹
1699,,1699,803002,1,1,33389,中级经验丹
1700,,1700,803002,1,1,33390,中级经验丹
1701,,1701,703142,10000,1,33391,风雷护肩
1702,,1702,803002,1,1,33392,中级经验丹
1703,,1703,803002,1,1,33393,中级经验丹
1704,,1704,803002,1,1,33394,中级经验丹
1705,,1705,803002,1,1,33395,中级经验丹
1706,,1706,803002,1,1,33396,中级经验丹
1707,,1707,803002,1,1,33397,中级经验丹
1708,,1708,803002,1,1,33398,中级经验丹
1709,,1709,803002,1,1,33399,中级经验丹
1710,,1710,803002,1,1,33400,中级经验丹
1711,,1711,703030,10000,1,33401,混元斗
1712,,1712,803002,1,1,33402,中级经验丹
1713,,1713,803002,1,1,33403,中级经验丹
1714,,1714,803002,1,1,33404,中级经验丹
1715,,1715,803002,1,1,33405,中级经验丹
1716,,1716,803002,1,1,33406,中级经验丹
1717,,1717,803002,1,1,33407,中级经验丹
1718,,1718,803002,1,1,33408,中级经验丹
1719,,1719,803002,1,1,33409,中级经验丹
1720,,1720,803002,1,1,33410,中级经验丹
1721,,1721,700066,10000,1,33411,开天珠
1722,,1722,803002,1,1,33412,中级经验丹
1723,,1723,803002,1,1,33413,中级经验丹
1724,,1724,803002,1,1,33414,中级经验丹
1725,,1725,803002,1,1,33415,中级经验丹
1726,,1726,803002,1,1,33416,中级经验丹
1727,,1727,803002,1,1,33417,中级经验丹
1728,,1728,803002,1,1,33418,中级经验丹
1729,,1729,803002,1,1,33419,中级经验丹
1730,,1730,803002,1,1,33420,中级经验丹
1731,,1731,700153,10000,1,33421,琥珀项链
1732,,1732,803002,1,1,33422,中级经验丹
1733,,1733,803002,1,1,33423,中级经验丹
1734,,1734,803002,1,1,33424,中级经验丹
1735,,1735,803002,1,1,33425,中级经验丹
1736,,1736,803002,1,1,33426,中级经验丹
1737,,1737,803002,1,1,33427,中级经验丹
1738,,1738,803002,1,1,33428,中级经验丹
1739,,1739,803002,1,1,33429,中级经验丹
1740,,1740,803002,1,1,33430,中级经验丹
1741,,1741,700185,10000,1,33431,朱雀之戒
1742,,1742,803002,1,1,33432,中级经验丹
1743,,1743,803002,1,1,33433,中级经验丹
1744,,1744,803002,1,1,33434,中级经验丹
1745,,1745,803002,1,1,33435,中级经验丹
1746,,1746,803002,1,1,33436,中级经验丹
1747,,1747,803002,1,1,33437,中级经验丹
1748,,1748,803002,1,1,33438,中级经验丹
1749,,1749,803002,1,1,33439,中级经验丹
1750,,1750,803002,1,1,33440,中级经验丹
1751,,1751,703097,10000,1,33441,乌光神靴
1752,,1752,803002,1,1,33442,中级经验丹
1753,,1753,803002,1,1,33443,中级经验丹
1754,,1754,803002,1,1,33444,中级经验丹
1755,,1755,803002,1,1,33445,中级经验丹
1756,,1756,803002,1,1,33446,中级经验丹
1757,,1757,803002,1,1,33447,中级经验丹
1758,,1758,803002,1,1,33448,中级经验丹
1759,,1759,803002,1,1,33449,中级经验丹
1760,,1760,803002,1,1,33450,中级经验丹
1761,,1761,703093,10000,1,33451,炽焰神靴
1762,,1762,803002,1,1,33452,中级经验丹
1763,,1763,803002,1,1,33453,中级经验丹
1764,,1764,803002,1,1,33454,中级经验丹
1765,,1765,803002,1,1,33455,中级经验丹
1766,,1766,803002,1,1,33456,中级经验丹
1767,,1767,803002,1,1,33457,中级经验丹
