key,remarks,id,name,iconId,fixEquipType,levelCostPlanId,levelPlanId,qualityPlanId,starPlanId,awakenName,awakenIconId,expCostType,costPerExp,awakenTitle,awakenBeforeDec,awakenAfterDec,fk,awakenBeforeTitle,awakenAfterTitle
20300405,,20300405,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10364,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20300406,,20300406,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10408,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20001201,,20001201,普通铁鞭,Fixequip/fixEquip_item_200004_01,,10001,10197,10197,10321,雌雄双鞭,Fixequip/fixEquip_item_200004_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
20001202,,20001202,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10198,10198,10198,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
20001203,,20001203,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10199,10199,10199,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
20001204,,20001204,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10200,10200,10200,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
20001205,,20001205,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10365,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20001206,,20001206,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10409,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20101201,,20101201,陈奇破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10157,10157,10322,陈奇玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士3_1,AwakenAttr,AwakenAttr
20101202,,20101202,疾风宝珠,Fixequip/fixEquip_Stabber_1001,,10001,10158,10158,10158,无影宝珠,Fixequip/fixEquip_Stabber_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士3_91,AwakenAttr,AwakenAttr
20101203,,20101203,追风令,Fixequip/fixEquip_Stabber_1002,,10001,10159,10159,10159,踏云追风令,Fixequip/fixEquip_Stabber_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士3_181,AwakenAttr,AwakenAttr
20101204,,20101204,鲲鹏印,Fixequip/fixEquip_Stabber_1003,,10001,10160,10160,10160,玄黄鲲鹏印,Fixequip/fixEquip_Stabber_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士3_271,AwakenAttr,AwakenAttr
20101205,,20101205,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10366,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20101206,,20101206,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10410,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20001101,,20001101,郑伦破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10005,10005,10323,郑伦玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_1,AwakenAttr,AwakenAttr
20001102,,20001102,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10006,10006,10006,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_91,AwakenAttr,AwakenAttr
20001103,,20001103,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10007,10007,10007,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_181,AwakenAttr,AwakenAttr
20001104,,20001104,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10008,10008,10008,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_271,AwakenAttr,AwakenAttr
20001105,,20001105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10367,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20001106,,20001106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10411,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20400801,,20400801,张天君破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10137,10137,10324,张天君玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理祭司4_1,AwakenAttr,AwakenAttr
20400802,,20400802,天穹宝珠,Fixequip/fixEquip_Priest_1001,,10001,10138,10138,10138,太虚宝珠,Fixequip/fixEquip_Priest_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理祭司4_91,AwakenAttr,AwakenAttr
20400803,,20400803,巨木令,Fixequip/fixEquip_Priest_1002,,10001,10139,10139,10139,涛澜巨木令,Fixequip/fixEquip_Priest_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理祭司4_181,AwakenAttr,AwakenAttr
20400804,,20400804,苍虚印,Fixequip/fixEquip_Priest_1003,,10001,10140,10140,10140,混沌苍虚印,Fixequip/fixEquip_Priest_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理祭司4_271,AwakenAttr,AwakenAttr
20400805,,20400805,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10368,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20400806,,20400806,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10412,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20300701,,20300701,袁天君破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10197,10197,10325,袁天君玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
20300702,,20300702,苍星宝珠,Fixequip/fixEquip_Wizard_1001,,10001,10198,10198,10198,星耀宝珠,Fixequip/fixEquip_Wizard_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
20300703,,20300703,碧落令,Fixequip/fixEquip_Wizard_1002,,10001,10199,10199,10199,黄泉碧落令,Fixequip/fixEquip_Wizard_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
20300704,,20300704,腾蛇印,Fixequip/fixEquip_Wizard_1003,,10001,10200,10200,10200,阴阳腾蛇印,Fixequip/fixEquip_Wizard_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
20300705,,20300705,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10369,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20300706,,20300706,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10413,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20300801,,20300801,金光圣母破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10197,10197,10326,雷光盘,Fixequip/fixEquip_item_203008_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
20300802,,20300802,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10198,10198,10198,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
20300803,,20300803,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10199,10199,10199,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
20300804,,20300804,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10200,10200,10200,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
20300805,,20300805,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10370,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20300806,,20300806,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10414,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20300101,,20300101,琼宵破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10053,10053,10327,猎龙弓,Fixequip/fixEquip_item_203001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理术士1_1,AwakenAttr,AwakenAttr
20300102,,20300102,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10054,10054,10054,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理术士1_91,AwakenAttr,AwakenAttr
20300103,,20300103,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10055,10055,10055,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理术士1_181,AwakenAttr,AwakenAttr
20300104,,20300104,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10056,10056,10056,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理术士1_271,AwakenAttr,AwakenAttr
20300105,,20300105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10371,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20300106,,20300106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10415,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20201001,,20201001,灵宝大法师破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10197,10197,10338,阴阳幡,Fixequip/fixEquip_item_202010_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
20201002,,20201002,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10198,10198,10198,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
20201003,,20201003,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10199,10199,10199,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
20201004,,20201004,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10200,10200,10200,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
20201005,,20201005,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10382,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20201006,,20201006,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10426,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10000501,,10000501,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10005,10005,10328,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_1,AwakenAttr,AwakenAttr
10000502,,10000502,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10006,10006,10006,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_91,AwakenAttr,AwakenAttr
10000503,,10000503,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10007,10007,10007,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_181,AwakenAttr,AwakenAttr
10000504,,10000504,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10008,10008,10008,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_271,AwakenAttr,AwakenAttr
10000505,,10000505,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10372,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10000506,,10000506,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10416,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10100201,,10100201,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10005,10005,10329,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_1,AwakenAttr,AwakenAttr
10100202,,10100202,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10006,10006,10006,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_91,AwakenAttr,AwakenAttr
10100203,,10100203,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10007,10007,10007,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_181,AwakenAttr,AwakenAttr
10100204,,10100204,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10008,10008,10008,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理力士1_271,AwakenAttr,AwakenAttr
10100205,,10100205,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10373,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10100206,,10100206,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10417,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10000201,,10000201,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10037,10037,10330,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_1,AwakenAttr,AwakenAttr
10000202,,10000202,疾风宝珠,Fixequip/fixEquip_Stabber_1001,,10001,10038,10038,10038,无影宝珠,Fixequip/fixEquip_Stabber_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_91,AwakenAttr,AwakenAttr
10000203,,10000203,追风令,Fixequip/fixEquip_Stabber_1002,,10001,10039,10039,10039,踏云追风令,Fixequip/fixEquip_Stabber_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_181,AwakenAttr,AwakenAttr
10000204,,10000204,鲲鹏印,Fixequip/fixEquip_Stabber_1003,,10001,10040,10040,10040,玄黄鲲鹏印,Fixequip/fixEquip_Stabber_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_271,AwakenAttr,AwakenAttr
10000205,,10000205,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10374,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10000206,,10000206,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10418,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10100501,,10100501,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10037,10037,10331,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_1,AwakenAttr,AwakenAttr
10100502,,10100502,疾风宝珠,Fixequip/fixEquip_Stabber_1001,,10001,10038,10038,10038,无影宝珠,Fixequip/fixEquip_Stabber_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_91,AwakenAttr,AwakenAttr
10100503,,10100503,追风令,Fixequip/fixEquip_Stabber_1002,,10001,10039,10039,10039,踏云追风令,Fixequip/fixEquip_Stabber_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_181,AwakenAttr,AwakenAttr
10100504,,10100504,鲲鹏印,Fixequip/fixEquip_Stabber_1003,,10001,10040,10040,10040,玄黄鲲鹏印,Fixequip/fixEquip_Stabber_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_271,AwakenAttr,AwakenAttr
10100505,,10100505,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10375,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10100506,,10100506,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10419,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10000801,,10000801,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10197,10197,10332,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
10000802,,10000802,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10198,10198,10198,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
10000803,,10000803,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10199,10199,10199,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
