key,Remarks,id,planId,level,attrData,precentAttrData
15508,,15508,10173,28,物理攻击_309;法术攻击_386,
15509,,15509,10173,29,物理攻击_320;法术攻击_400,
15510,,15510,10173,30,物理攻击_331;法术攻击_414,
15511,,15511,10173,31,物理攻击_342;法术攻击_427,
15512,,15512,10173,32,物理攻击_353;法术攻击_441,
15513,,15513,10173,33,物理攻击_364;法术攻击_455,
15514,,15514,10173,34,物理攻击_375;法术攻击_469,
15515,,15515,10173,35,物理攻击_386;法术攻击_483,
15516,,15516,10173,36,物理攻击_397;法术攻击_496,
15517,,15517,10173,37,物理攻击_408;法术攻击_510,
15518,,15518,10173,38,物理攻击_419;法术攻击_524,
15519,,15519,10173,39,物理攻击_430;法术攻击_538,
15520,,15520,10173,40,物理攻击_441;法术攻击_552,
15521,,15521,10173,41,物理攻击_452;法术攻击_565,
15522,,15522,10173,42,物理攻击_463;法术攻击_579,
15523,,15523,10173,43,物理攻击_474;法术攻击_593,
15524,,15524,10173,44,物理攻击_485;法术攻击_607,
15525,,15525,10173,45,物理攻击_496;法术攻击_621,
15526,,15526,10173,46,物理攻击_507;法术攻击_634,
15527,,15527,10173,47,物理攻击_518;法术攻击_648,
15528,,15528,10173,48,物理攻击_529;法术攻击_662,
15529,,15529,10173,49,物理攻击_540;法术攻击_676,
15530,,15530,10173,50,物理攻击_552;法术攻击_690,
15531,,15531,10173,51,物理攻击_563;法术攻击_703,
15532,,15532,10173,52,物理攻击_574;法术攻击_717,
15533,,15533,10173,53,物理攻击_585;法术攻击_731,
15534,,15534,10173,54,物理攻击_596;法术攻击_745,
15535,,15535,10173,55,物理攻击_607;法术攻击_759,
15536,,15536,10173,56,物理攻击_618;法术攻击_772,
15537,,15537,10173,57,物理攻击_629;法术攻击_786,
15538,,15538,10173,58,物理攻击_640;法术攻击_800,
15539,,15539,10173,59,物理攻击_651;法术攻击_814,
15540,,15540,10173,60,物理攻击_662;法术攻击_828,
15541,,15541,10173,61,物理攻击_673;法术攻击_841,
15542,,15542,10173,62,物理攻击_684;法术攻击_855,
15543,,15543,10173,63,物理攻击_695;法术攻击_869,
15544,,15544,10173,64,物理攻击_706;法术攻击_883,
15545,,15545,10173,65,物理攻击_717;法术攻击_897,
15546,,15546,10173,66,物理攻击_728;法术攻击_910,
15547,,15547,10173,67,物理攻击_739;法术攻击_924,
15548,,15548,10173,68,物理攻击_750;法术攻击_938,
15549,,15549,10173,69,物理攻击_761;法术攻击_952,
15550,,15550,10173,70,物理攻击_772;法术攻击_966,
15551,,15551,10173,71,物理攻击_783;法术攻击_979,
15552,,15552,10173,72,物理攻击_794;法术攻击_993,
15553,,15553,10173,73,物理攻击_805;法术攻击_1007,
15554,,15554,10173,74,物理攻击_816;法术攻击_1021,
15555,,15555,10173,75,物理攻击_828;法术攻击_1035,
15556,,15556,10173,76,物理攻击_839;法术攻击_1048,
15557,,15557,10173,77,物理攻击_850;法术攻击_1062,
15558,,15558,10173,78,物理攻击_861;法术攻击_1076,
15559,,15559,10173,79,物理攻击_872;法术攻击_1090,
15560,,15560,10173,80,物理攻击_883;法术攻击_1104,
15561,,15561,10173,81,物理攻击_894;法术攻击_1117,
15562,,15562,10173,82,物理攻击_905;法术攻击_1131,
15563,,15563,10173,83,物理攻击_916;法术攻击_1145,
15564,,15564,10173,84,物理攻击_927;法术攻击_1159,
15565,,15565,10173,85,物理攻击_938;法术攻击_1173,
15566,,15566,10173,86,物理攻击_949;法术攻击_1186,
15567,,15567,10173,87,物理攻击_960;法术攻击_1200,
15568,,15568,10173,88,物理攻击_971;法术攻击_1214,
15569,,15569,10173,89,物理攻击_982;法术攻击_1228,
15570,,15570,10173,90,物理攻击_993;法术攻击_1242,
15571,,15571,10174,1,生命_43,
15572,,15572,10174,2,生命_87,
15573,,15573,10174,3,生命_130,
15574,,15574,10174,4,生命_174,
15575,,15575,10174,5,生命_217,
15576,,15576,10174,6,生命_261,
15577,,15577,10174,7,生命_304,
15578,,15578,10174,8,生命_348,
15579,,15579,10174,9,生命_391,
15580,,15580,10174,10,生命_435,
15581,,15581,10174,11,生命_478,
15582,,15582,10174,12,生命_522,
15583,,15583,10174,13,生命_565,
15584,,15584,10174,14,生命_609,
15585,,15585,10174,15,生命_652,
15586,,15586,10174,16,生命_696,
15587,,15587,10174,17,生命_739,
15588,,15588,10174,18,生命_783,
15589,,15589,10174,19,生命_826,
15590,,15590,10174,20,生命_870,
15591,,15591,10174,21,生命_913,
15592,,15592,10174,22,生命_957,
15593,,15593,10174,23,生命_1000,
15594,,15594,10174,24,生命_1044,
15595,,15595,10174,25,生命_1087,
15596,,15596,10174,26,生命_1131,
15597,,15597,10174,27,生命_1174,
15598,,15598,10174,28,生命_1218,
15599,,15599,10174,29,生命_1261,
15600,,15600,10174,30,生命_1305,
15601,,15601,10174,31,生命_1348,
15602,,15602,10174,32,生命_1392,
15603,,15603,10174,33,生命_1435,
15604,,15604,10174,34,生命_1479,
15605,,15605,10174,35,生命_1522,
15606,,15606,10174,36,生命_1566,
15607,,15607,10174,37,生命_1609,
15608,,15608,10174,38,生命_1653,
15609,,15609,10174,39,生命_1696,
15610,,15610,10174,40,生命_1740,
15611,,15611,10174,41,生命_1783,
15612,,15612,10174,42,生命_1827,
15613,,15613,10174,43,生命_1870,
15614,,15614,10174,44,生命_1914,
15615,,15615,10174,45,生命_1957,
15616,,15616,10174,46,生命_2001,
15617,,15617,10174,47,生命_2044,
15618,,15618,10174,48,生命_2088,
15619,,15619,10174,49,生命_2131,
15620,,15620,10174,50,生命_2175,
15621,,15621,10174,51,生命_2218,
15622,,15622,10174,52,生命_2262,
15623,,15623,10174,53,生命_2305,
15624,,15624,10174,54,生命_2349,
15625,,15625,10174,55,生命_2392,
15626,,15626,10174,56,生命_2436,
15627,,15627,10174,57,生命_2479,
15628,,15628,10174,58,生命_2523,
15629,,15629,10174,59,生命_2566,
15630,,15630,10174,60,生命_2610,
15631,,15631,10174,61,生命_2653,
15632,,15632,10174,62,生命_2697,
15633,,15633,10174,63,生命_2740,
15634,,15634,10174,64,生命_2784,
15635,,15635,10174,65,生命_2827,
15636,,15636,10174,66,生命_2871,
15637,,15637,10174,67,生命_2914,
15638,,15638,10174,68,生命_2958,
15639,,15639,10174,69,生命_3001,
15640,,15640,10174,70,生命_3045,
15641,,15641,10174,71,生命_3088,
15642,,15642,10174,72,生命_3132,
15643,,15643,10174,73,生命_3175,
15644,,15644,10174,74,生命_3219,
15645,,15645,10174,75,生命_3262,
15646,,15646,10174,76,生命_3306,
15647,,15647,10174,77,生命_3349,
15648,,15648,10174,78,生命_3393,
15649,,15649,10174,79,生命_3436,
15650,,15650,10174,80,生命_3480,
15651,,15651,10174,81,生命_3523,
15652,,15652,10174,82,生命_3567,
15653,,15653,10174,83,生命_3610,
15654,,15654,10174,84,生命_3654,
15655,,15655,10174,85,生命_3697,
15656,,15656,10174,86,生命_3741,
15657,,15657,10174,87,生命_3784,
15658,,15658,10174,88,生命_3828,
15659,,15659,10174,89,生命_3871,
15660,,15660,10174,90,生命_3915,
15661,,15661,10175,1,物理防御_4;生命_21,
15662,,15662,10175,2,物理防御_8;生命_43,
15663,,15663,10175,3,物理防御_12;生命_65,
15664,,15664,10175,4,物理防御_17;生命_87,
15665,,15665,10175,5,物理防御_21;生命_108,
15666,,15666,10175,6,物理防御_25;生命_130,
15667,,15667,10175,7,物理防御_30;生命_152,
15668,,15668,10175,8,物理防御_34;生命_174,
15669,,15669,10175,9,物理防御_38;生命_195,
15670,,15670,10175,10,物理防御_43;生命_217,
15671,,15671,10175,11,物理防御_47;生命_239,
15672,,15672,10175,12,物理防御_51;生命_261,
15673,,15673,10175,13,物理防御_56;生命_282,
15674,,15674,10175,14,物理防御_60;生命_304,
15675,,15675,10175,15,物理防御_64;生命_326,
15676,,15676,10175,16,物理防御_69;生命_348,
15677,,15677,10175,17,物理防御_73;生命_369,
15678,,15678,10175,18,物理防御_77;生命_391,
15679,,15679,10175,19,物理防御_82;生命_413,
15680,,15680,10175,20,物理防御_86;生命_435,
15681,,15681,10175,21,物理防御_90;生命_456,
15682,,15682,10175,22,物理防御_95;生命_478,
15683,,15683,10175,23,物理防御_99;生命_500,
15684,,15684,10175,24,物理防御_103;生命_522,
15685,,15685,10175,25,物理防御_108;生命_543,
15686,,15686,10175,26,物理防御_112;生命_565,
15687,,15687,10175,27,物理防御_116;生命_587,
15688,,15688,10175,28,物理防御_120;生命_609,
15689,,15689,10175,29,物理防御_125;生命_630,
15690,,15690,10175,30,物理防御_129;生命_652,
15691,,15691,10175,31,物理防御_133;生命_674,
15692,,15692,10175,32,物理防御_138;生命_696,
15693,,15693,10175,33,物理防御_142;生命_717,
15694,,15694,10175,34,物理防御_146;生命_739,
15695,,15695,10175,35,物理防御_151;生命_761,
15696,,15696,10175,36,物理防御_155;生命_783,
15697,,15697,10175,37,物理防御_159;生命_804,
15698,,15698,10175,38,物理防御_164;生命_826,
15699,,15699,10175,39,物理防御_168;生命_848,
15700,,15700,10175,40,物理防御_172;生命_870,
15701,,15701,10175,41,物理防御_177;生命_891,
15702,,15702,10175,42,物理防御_181;生命_913,
15703,,15703,10175,43,物理防御_185;生命_935,
15704,,15704,10175,44,物理防御_190;生命_957,
15705,,15705,10175,45,物理防御_194;生命_978,
15706,,15706,10175,46,物理防御_198;生命_1000,
15707,,15707,10175,47,物理防御_203;生命_1022,
15708,,15708,10175,48,物理防御_207;生命_1044,
15709,,15709,10175,49,物理防御_211;生命_1065,
15710,,15710,10175,50,物理防御_216;生命_1087,
15711,,15711,10175,51,物理防御_220;生命_1109,
15712,,15712,10175,52,物理防御_224;生命_1131,
15713,,15713,10175,53,物理防御_228;生命_1152,
15714,,15714,10175,54,物理防御_233;生命_1174,
15715,,15715,10175,55,物理防御_237;生命_1196,
15716,,15716,10175,56,物理防御_241;生命_1218,
15717,,15717,10175,57,物理防御_246;生命_1239,
15718,,15718,10175,58,物理防御_250;生命_1261,
15719,,15719,10175,59,物理防御_254;生命_1283,
15720,,15720,10175,60,物理防御_259;生命_1305,
15721,,15721,10175,61,物理防御_263;生命_1326,
15722,,15722,10175,62,物理防御_267;生命_1348,
15723,,15723,10175,63,物理防御_272;生命_1370,
15724,,15724,10175,64,物理防御_276;生命_1392,
15725,,15725,10175,65,物理防御_280;生命_1413,
15726,,15726,10175,66,物理防御_285;生命_1435,
15727,,15727,10175,67,物理防御_289;生命_1457,
15728,,15728,10175,68,物理防御_293;生命_1479,
15729,,15729,10175,69,物理防御_298;生命_1500,
15730,,15730,10175,70,物理防御_302;生命_1522,
15731,,15731,10175,71,物理防御_306;生命_1544,
15732,,15732,10175,72,物理防御_311;生命_1566,
15733,,15733,10175,73,物理防御_315;生命_1587,
15734,,15734,10175,74,物理防御_319;生命_1609,
15735,,15735,10175,75,物理防御_324;生命_1631,
15736,,15736,10175,76,物理防御_328;生命_1653,
15737,,15737,10175,77,物理防御_332;生命_1674,
15738,,15738,10175,78,物理防御_336;生命_1696,
15739,,15739,10175,79,物理防御_341;生命_1718,
15740,,15740,10175,80,物理防御_345;生命_1740,
15741,,15741,10175,81,物理防御_349;生命_1761,
15742,,15742,10175,82,物理防御_354;生命_1783,
15743,,15743,10175,83,物理防御_358;生命_1805,
15744,,15744,10175,84,物理防御_362;生命_1827,
15745,,15745,10175,85,物理防御_367;生命_1848,
15746,,15746,10175,86,物理防御_371;生命_1870,
15747,,15747,10175,87,物理防御_375;生命_1892,
15748,,15748,10175,88,物理防御_380;生命_1914,
15749,,15749,10175,89,物理防御_384;生命_1935,
15750,,15750,10175,90,物理防御_388;生命_1957,
15751,,15751,10176,1,法术防御_5;生命_21,
15752,,15752,10176,2,法术防御_10;生命_43,
15753,,15753,10176,3,法术防御_16;生命_65,
15754,,15754,10176,4,法术防御_21;生命_87,
15755,,15755,10176,5,法术防御_27;生命_108,
15756,,15756,10176,6,法术防御_32;生命_130,
15757,,15757,10176,7,法术防御_37;生命_152,
15758,,15758,10176,8,法术防御_43;生命_174,
15759,,15759,10176,9,法术防御_48;生命_195,
15760,,15760,10176,10,法术防御_54;生命_217,
15761,,15761,10176,11,法术防御_59;生命_239,
15762,,15762,10176,12,法术防御_64;生命_261,
15763,,15763,10176,13,法术防御_70;生命_282,
15764,,15764,10176,14,法术防御_75;生命_304,
15765,,15765,10176,15,法术防御_81;生命_326,
15766,,15766,10176,16,法术防御_86;生命_348,
15767,,15767,10176,17,法术防御_91;生命_369,
15768,,15768,10176,18,法术防御_97;生命_391,
15769,,15769,10176,19,法术防御_102;生命_413,
15770,,15770,10176,20,法术防御_108;生命_435,
15771,,15771,10176,21,法术防御_113;生命_456,
15772,,15772,10176,22,法术防御_118;生命_478,
15773,,15773,10176,23,法术防御_124;生命_500,
15774,,15774,10176,24,法术防御_129;生命_522,
15775,,15775,10176,25,法术防御_135;生命_543,
15776,,15776,10176,26,法术防御_140;生命_565,
15777,,15777,10176,27,法术防御_145;生命_587,
15778,,15778,10176,28,法术防御_151;生命_609,
15779,,15779,10176,29,法术防御_156;生命_630,
15780,,15780,10176,30,法术防御_162;生命_652,
15781,,15781,10176,31,法术防御_167;生命_674,
15782,,15782,10176,32,法术防御_172;生命_696,
15783,,15783,10176,33,法术防御_178;生命_717,
15784,,15784,10176,34,法术防御_183;生命_739,
15785,,15785,10176,35,法术防御_189;生命_761,
15786,,15786,10176,36,法术防御_194;生命_783,
15787,,15787,10176,37,法术防御_199;生命_804,
15788,,15788,10176,38,法术防御_205;生命_826,
15789,,15789,10176,39,法术防御_210;生命_848,
15790,,15790,10176,40,法术防御_216;生命_870,
15791,,15791,10176,41,法术防御_221;生命_891,
15792,,15792,10176,42,法术防御_226;生命_913,
15793,,15793,10176,43,法术防御_232;生命_935,
15794,,15794,10176,44,法术防御_237;生命_957,
15795,,15795,10176,45,法术防御_243;生命_978,
15796,,15796,10176,46,法术防御_248;生命_1000,
15797,,15797,10176,47,法术防御_253;生命_1022,
15798,,15798,10176,48,法术防御_259;生命_1044,
15799,,15799,10176,49,法术防御_264;生命_1065,
15800,,15800,10176,50,法术防御_270;生命_1087,
15801,,15801,10176,51,法术防御_275;生命_1109,
15802,,15802,10176,52,法术防御_280;生命_1131,
15803,,15803,10176,53,法术防御_286;生命_1152,
15804,,15804,10176,54,法术防御_291;生命_1174,
15805,,15805,10176,55,法术防御_297;生命_1196,
15806,,15806,10176,56,法术防御_302;生命_1218,
15807,,15807,10176,57,法术防御_307;生命_1239,
15808,,15808,10176,58,法术防御_313;生命_1261,
15809,,15809,10176,59,法术防御_318;生命_1283,
15810,,15810,10176,60,法术防御_324;生命_1305,
15811,,15811,10176,61,法术防御_329;生命_1326,
15812,,15812,10176,62,法术防御_334;生命_1348,
15813,,15813,10176,63,法术防御_340;生命_1370,
15814,,15814,10176,64,法术防御_345;生命_1392,
15815,,15815,10176,65,法术防御_351;生命_1413,
15816,,15816,10176,66,法术防御_356;生命_1435,
15817,,15817,10176,67,法术防御_361;生命_1457,
15818,,15818,10176,68,法术防御_367;生命_1479,
15819,,15819,10176,69,法术防御_372;生命_1500,
15820,,15820,10176,70,法术防御_378;生命_1522,
15821,,15821,10176,71,法术防御_383;生命_1544,
15822,,15822,10176,72,法术防御_388;生命_1566,
15823,,15823,10176,73,法术防御_394;生命_1587,
15824,,15824,10176,74,法术防御_399;生命_1609,
15825,,15825,10176,75,法术防御_405;生命_1631,
15826,,15826,10176,76,法术防御_410;生命_1653,
15827,,15827,10176,77,法术防御_415;生命_1674,
15828,,15828,10176,78,法术防御_421;生命_1696,
15829,,15829,10176,79,法术防御_426;生命_1718,
15830,,15830,10176,80,法术防御_432;生命_1740,
15831,,15831,10176,81,法术防御_437;生命_1761,
15832,,15832,10176,82,法术防御_442;生命_1783,
15833,,15833,10176,83,法术防御_448;生命_1805,
15834,,15834,10176,84,法术防御_453;生命_1827,
15835,,15835,10176,85,法术防御_459;生命_1848,
15836,,15836,10176,86,法术防御_464;生命_1870,
15837,,15837,10176,87,法术防御_469;生命_1892,
15838,,15838,10176,88,法术防御_475;生命_1914,
15839,,15839,10176,89,法术防御_480;生命_1935,
15840,,15840,10176,90,法术防御_486;生命_1957,
15841,,15841,10177,1,物理攻击_11;法术攻击_14,
15842,,15842,10177,2,物理攻击_23;法术攻击_28,
15843,,15843,10177,3,物理攻击_34;法术攻击_43,
15844,,15844,10177,4,物理攻击_46;法术攻击_57,
15845,,15845,10177,5,物理攻击_57;法术攻击_72,
15846,,15846,10177,6,物理攻击_69;法术攻击_86,
15847,,15847,10177,7,物理攻击_80;法术攻击_100,
15848,,15848,10177,8,物理攻击_92;法术攻击_115,
15849,,15849,10177,9,物理攻击_103;法术攻击_129,
15850,,15850,10177,10,物理攻击_115;法术攻击_144,
15851,,15851,10177,11,物理攻击_126;法术攻击_158,
15852,,15852,10177,12,物理攻击_138;法术攻击_172,
15853,,15853,10177,13,物理攻击_149;法术攻击_187,
15854,,15854,10177,14,物理攻击_161;法术攻击_201,
15855,,15855,10177,15,物理攻击_172;法术攻击_216,
15856,,15856,10177,16,物理攻击_184;法术攻击_230,
15857,,15857,10177,17,物理攻击_195;法术攻击_244,
15858,,15858,10177,18,物理攻击_207;法术攻击_259,
15859,,15859,10177,19,物理攻击_218;法术攻击_273,
15860,,15860,10177,20,物理攻击_230;法术攻击_288,
15861,,15861,10177,21,物理攻击_241;法术攻击_302,
15862,,15862,10177,22,物理攻击_253;法术攻击_316,
15863,,15863,10177,23,物理攻击_264;法术攻击_331,
15864,,15864,10177,24,物理攻击_276;法术攻击_345,
15865,,15865,10177,25,物理攻击_288;法术攻击_360,
15866,,15866,10177,26,物理攻击_299;法术攻击_374,
15867,,15867,10177,27,物理攻击_311;法术攻击_388,
15868,,15868,10177,28,物理攻击_322;法术攻击_403,
15869,,15869,10177,29,物理攻击_334;法术攻击_417,
15870,,15870,10177,30,物理攻击_345;法术攻击_432,
15871,,15871,10177,31,物理攻击_357;法术攻击_446,
15872,,15872,10177,32,物理攻击_368;法术攻击_460,
15873,,15873,10177,33,物理攻击_380;法术攻击_475,
15874,,15874,10177,34,物理攻击_391;法术攻击_489,
15875,,15875,10177,35,物理攻击_403;法术攻击_504,
15876,,15876,10177,36,物理攻击_414;法术攻击_518,
15877,,15877,10177,37,物理攻击_426;法术攻击_532,
15878,,15878,10177,38,物理攻击_437;法术攻击_547,
15879,,15879,10177,39,物理攻击_449;法术攻击_561,
15880,,15880,10177,40,物理攻击_460;法术攻击_576,
15881,,15881,10177,41,物理攻击_472;法术攻击_590,
15882,,15882,10177,42,物理攻击_483;法术攻击_604,
15883,,15883,10177,43,物理攻击_495;法术攻击_619,
15884,,15884,10177,44,物理攻击_506;法术攻击_633,
15885,,15885,10177,45,物理攻击_518;法术攻击_648,
15886,,15886,10177,46,物理攻击_529;法术攻击_662,
15887,,15887,10177,47,物理攻击_541;法术攻击_676,
15888,,15888,10177,48,物理攻击_552;法术攻击_691,
15889,,15889,10177,49,物理攻击_564;法术攻击_705,
15890,,15890,10177,50,物理攻击_576;法术攻击_720,
15891,,15891,10177,51,物理攻击_587;法术攻击_734,
15892,,15892,10177,52,物理攻击_599;法术攻击_748,
15893,,15893,10177,53,物理攻击_610;法术攻击_763,
15894,,15894,10177,54,物理攻击_622;法术攻击_777,
15895,,15895,10177,55,物理攻击_633;法术攻击_792,
15896,,15896,10177,56,物理攻击_645;法术攻击_806,
15897,,15897,10177,57,物理攻击_656;法术攻击_820,
15898,,15898,10177,58,物理攻击_668;法术攻击_835,
15899,,15899,10177,59,物理攻击_679;法术攻击_849,
15900,,15900,10177,60,物理攻击_691;法术攻击_864,
15901,,15901,10177,61,物理攻击_702;法术攻击_878,
15902,,15902,10177,62,物理攻击_714;法术攻击_892,
15903,,15903,10177,63,物理攻击_725;法术攻击_907,
15904,,15904,10177,64,物理攻击_737;法术攻击_921,
15905,,15905,10177,65,物理攻击_748;法术攻击_936,
15906,,15906,10177,66,物理攻击_760;法术攻击_950,
15907,,15907,10177,67,物理攻击_771;法术攻击_964,
15908,,15908,10177,68,物理攻击_783;法术攻击_979,
15909,,15909,10177,69,物理攻击_794;法术攻击_993,
15910,,15910,10177,70,物理攻击_806;法术攻击_1008,
15911,,15911,10177,71,物理攻击_817;法术攻击_1022,
15912,,15912,10177,72,物理攻击_829;法术攻击_1036,
15913,,15913,10177,73,物理攻击_840;法术攻击_1051,
15914,,15914,10177,74,物理攻击_852;法术攻击_1065,
15915,,15915,10177,75,物理攻击_864;法术攻击_1080,
15916,,15916,10177,76,物理攻击_875;法术攻击_1094,
15917,,15917,10177,77,物理攻击_887;法术攻击_1108,
15918,,15918,10177,78,物理攻击_898;法术攻击_1123,
15919,,15919,10177,79,物理攻击_910;法术攻击_1137,
15920,,15920,10177,80,物理攻击_921;法术攻击_1152,
15921,,15921,10177,81,物理攻击_933;法术攻击_1166,
15922,,15922,10177,82,物理攻击_944;法术攻击_1180,
15923,,15923,10177,83,物理攻击_956;法术攻击_1195,
15924,,15924,10177,84,物理攻击_967;法术攻击_1209,
15925,,15925,10177,85,物理攻击_979;法术攻击_1224,
15926,,15926,10177,86,物理攻击_990;法术攻击_1238,
15927,,15927,10177,87,物理攻击_1002;法术攻击_1252,
15928,,15928,10177,88,物理攻击_1013;法术攻击_1267,
15929,,15929,10177,89,物理攻击_1025;法术攻击_1281,
15930,,15930,10177,90,物理攻击_1036;法术攻击_1296,
15931,,15931,10178,1,生命_41,
15932,,15932,10178,2,生命_83,
15933,,15933,10178,3,生命_124,
15934,,15934,10178,4,生命_166,
15935,,15935,10178,5,生命_207,
15936,,15936,10178,6,生命_249,
15937,,15937,10178,7,生命_290,
15938,,15938,10178,8,生命_332,
15939,,15939,10178,9,生命_373,
15940,,15940,10178,10,生命_415,
15941,,15941,10178,11,生命_456,
15942,,15942,10178,12,生命_498,
15943,,15943,10178,13,生命_539,
15944,,15944,10178,14,生命_581,
15945,,15945,10178,15,生命_622,
15946,,15946,10178,16,生命_664,
15947,,15947,10178,17,生命_705,
15948,,15948,10178,18,生命_747,
15949,,15949,10178,19,生命_788,
15950,,15950,10178,20,生命_830,
15951,,15951,10178,21,生命_871,
15952,,15952,10178,22,生命_913,
15953,,15953,10178,23,生命_954,
15954,,15954,10178,24,生命_996,
15955,,15955,10178,25,生命_1037,
15956,,15956,10178,26,生命_1079,
15957,,15957,10178,27,生命_1120,
15958,,15958,10178,28,生命_1162,
15959,,15959,10178,29,生命_1203,
15960,,15960,10178,30,生命_1245,
15961,,15961,10178,31,生命_1286,
15962,,15962,10178,32,生命_1328,
15963,,15963,10178,33,生命_1369,
15964,,15964,10178,34,生命_1411,
15965,,15965,10178,35,生命_1452,
15966,,15966,10178,36,生命_1494,
15967,,15967,10178,37,生命_1535,
15968,,15968,10178,38,生命_1577,
15969,,15969,10178,39,生命_1618,
15970,,15970,10178,40,生命_1660,
15971,,15971,10178,41,生命_1701,
15972,,15972,10178,42,生命_1743,
15973,,15973,10178,43,生命_1784,
15974,,15974,10178,44,生命_1826,
15975,,15975,10178,45,生命_1867,
15976,,15976,10178,46,生命_1909,
15977,,15977,10178,47,生命_1950,
15978,,15978,10178,48,生命_1992,
15979,,15979,10178,49,生命_2033,
15980,,15980,10178,50,生命_2075,
15981,,15981,10178,51,生命_2116,
15982,,15982,10178,52,生命_2158,
15983,,15983,10178,53,生命_2199,
15984,,15984,10178,54,生命_2241,
15985,,15985,10178,55,生命_2282,
15986,,15986,10178,56,生命_2324,
15987,,15987,10178,57,生命_2365,
15988,,15988,10178,58,生命_2407,
15989,,15989,10178,59,生命_2448,
15990,,15990,10178,60,生命_2490,
15991,,15991,10178,61,生命_2531,
15992,,15992,10178,62,生命_2573,
15993,,15993,10178,63,生命_2614,
15994,,15994,10178,64,生命_2656,
15995,,15995,10178,65,生命_2697,
15996,,15996,10178,66,生命_2739,
15997,,15997,10178,67,生命_2780,
15998,,15998,10178,68,生命_2822,
15999,,15999,10178,69,生命_2863,
16000,,16000,10178,70,生命_2905,
16001,,16001,10178,71,生命_2946,
16002,,16002,10178,72,生命_2988,
16003,,16003,10178,73,生命_3029,
16004,,16004,10178,74,生命_3071,
16005,,16005,10178,75,生命_3112,
16006,,16006,10178,76,生命_3154,
16007,,16007,10178,77,生命_3195,
16008,,16008,10178,78,生命_3237,
16009,,16009,10178,79,生命_3278,
16010,,16010,10178,80,生命_3320,
16011,,16011,10178,81,生命_3361,
16012,,16012,10178,82,生命_3403,
16013,,16013,10178,83,生命_3444,
16014,,16014,10178,84,生命_3486,
16015,,16015,10178,85,生命_3527,
16016,,16016,10178,86,生命_3569,
16017,,16017,10178,87,生命_3610,
16018,,16018,10178,88,生命_3652,
16019,,16019,10178,89,生命_3693,
16020,,16020,10178,90,生命_3735,
16021,,16021,10179,1,物理防御_4;生命_20,
16022,,16022,10179,2,物理防御_8;生命_41,
16023,,16023,10179,3,物理防御_12;生命_62,
16024,,16024,10179,4,物理防御_16;生命_83,
16025,,16025,10179,5,物理防御_20;生命_103,
16026,,16026,10179,6,物理防御_24;生命_124,
16027,,16027,10179,7,物理防御_29;生命_145,
16028,,16028,10179,8,物理防御_33;生命_166,
16029,,16029,10179,9,物理防御_37;生命_186,
16030,,16030,10179,10,物理防御_41;生命_207,
16031,,16031,10179,11,物理防御_45;生命_228,
16032,,16032,10179,12,物理防御_49;生命_249,
16033,,16033,10179,13,物理防御_54;生命_269,
16034,,16034,10179,14,物理防御_58;生命_290,
16035,,16035,10179,15,物理防御_62;生命_311,
16036,,16036,10179,16,物理防御_66;生命_332,
16037,,16037,10179,17,物理防御_70;生命_352,
16038,,16038,10179,18,物理防御_74;生命_373,
16039,,16039,10179,19,物理防御_79;生命_394,
16040,,16040,10179,20,物理防御_83;生命_415,
16041,,16041,10179,21,物理防御_87;生命_435,
16042,,16042,10179,22,物理防御_91;生命_456,
16043,,16043,10179,23,物理防御_95;生命_477,
16044,,16044,10179,24,物理防御_99;生命_498,
16045,,16045,10179,25,物理防御_104;生命_518,
16046,,16046,10179,26,物理防御_108;生命_539,
16047,,16047,10179,27,物理防御_112;生命_560,
16048,,16048,10179,28,物理防御_116;生命_581,
16049,,16049,10179,29,物理防御_120;生命_601,
16050,,16050,10179,30,物理防御_124;生命_622,
16051,,16051,10179,31,物理防御_128;生命_643,
16052,,16052,10179,32,物理防御_133;生命_664,
16053,,16053,10179,33,物理防御_137;生命_684,
16054,,16054,10179,34,物理防御_141;生命_705,
16055,,16055,10179,35,物理防御_145;生命_726,
16056,,16056,10179,36,物理防御_149;生命_747,
16057,,16057,10179,37,物理防御_153;生命_767,
16058,,16058,10179,38,物理防御_158;生命_788,
16059,,16059,10179,39,物理防御_162;生命_809,
16060,,16060,10179,40,物理防御_166;生命_830,
16061,,16061,10179,41,物理防御_170;生命_850,
16062,,16062,10179,42,物理防御_174;生命_871,
16063,,16063,10179,43,物理防御_178;生命_892,
16064,,16064,10179,44,物理防御_183;生命_913,
16065,,16065,10179,45,物理防御_187;生命_933,
16066,,16066,10179,46,物理防御_191;生命_954,
16067,,16067,10179,47,物理防御_195;生命_975,
16068,,16068,10179,48,物理防御_199;生命_996,
16069,,16069,10179,49,物理防御_203;生命_1016,
16070,,16070,10179,50,物理防御_208;生命_1037,
16071,,16071,10179,51,物理防御_212;生命_1058,
16072,,16072,10179,52,物理防御_216;生命_1079,
16073,,16073,10179,53,物理防御_220;生命_1099,
16074,,16074,10179,54,物理防御_224;生命_1120,
16075,,16075,10179,55,物理防御_228;生命_1141,
16076,,16076,10179,56,物理防御_232;生命_1162,
16077,,16077,10179,57,物理防御_237;生命_1182,
16078,,16078,10179,58,物理防御_241;生命_1203,
16079,,16079,10179,59,物理防御_245;生命_1224,
16080,,16080,10179,60,物理防御_249;生命_1245,
