key,Remarks,Id,OverlappingType,OverlappingMaxCount,Type,Group,BuffEffectId,DelayTime,LoopDuration,LoopTick,IsCancel,BuffValue,BaseHitRate,LvParam,ResistParam,AbilityChange
603012011_68,,603012011_68,,,18,8,603012011,68,-1,,,物理攻击_1530|,-1,0.02,0.01,
603012011_69,,603012011_69,,,18,8,603012011,69,-1,,,物理攻击_1552|,-1,0.02,0.01,
603012011_70,,603012011_70,,,18,8,603012011,70,-1,,,物理攻击_1575|,-1,0.02,0.01,
603012011_71,,603012011_71,,,18,8,603012011,71,-1,,,物理攻击_1597|,-1,0.02,0.01,
603012011_72,,603012011_72,,,18,8,603012011,72,-1,,,物理攻击_1620|,-1,0.02,0.01,
603012011_73,,603012011_73,,,18,8,603012011,73,-1,,,物理攻击_1642|,-1,0.02,0.01,
603012011_74,,603012011_74,,,18,8,603012011,74,-1,,,物理攻击_1665|,-1,0.02,0.01,
603012011_75,,603012011_75,,,18,8,603012011,75,-1,,,物理攻击_1687|,-1,0.02,0.01,
603012011_76,,603012011_76,,,18,8,603012011,76,-1,,,物理攻击_1710|,-1,0.02,0.01,
603012011_77,,603012011_77,,,18,8,603012011,77,-1,,,物理攻击_1732|,-1,0.02,0.01,
603012011_78,,603012011_78,,,18,8,603012011,78,-1,,,物理攻击_1755|,-1,0.02,0.01,
603012011_79,,603012011_79,,,18,8,603012011,79,-1,,,物理攻击_1777|,-1,0.02,0.01,
603012011_80,,603012011_80,,,18,8,603012011,80,-1,,,物理攻击_1800|,-1,0.02,0.01,
603012011_81,,603012011_81,,,18,8,603012011,81,-1,,,物理攻击_1822|,-1,0.02,0.01,
603012011_82,,603012011_82,,,18,8,603012011,82,-1,,,物理攻击_1845|,-1,0.02,0.01,
603012011_83,,603012011_83,,,18,8,603012011,83,-1,,,物理攻击_1867|,-1,0.02,0.01,
603012011_84,,603012011_84,,,18,8,603012011,84,-1,,,物理攻击_1890|,-1,0.02,0.01,
603012011_85,,603012011_85,,,18,8,603012011,85,-1,,,物理攻击_1912|,-1,0.02,0.01,
603012011_86,,603012011_86,,,18,8,603012011,86,-1,,,物理攻击_1935|,-1,0.02,0.01,
603012011_87,,603012011_87,,,18,8,603012011,87,-1,,,物理攻击_1957|,-1,0.02,0.01,
603012011_88,,603012011_88,,,18,8,603012011,88,-1,,,物理攻击_1980|,-1,0.02,0.01,
603012011_89,,603012011_89,,,18,8,603012011,89,-1,,,物理攻击_2002|,-1,0.02,0.01,
603012011_90,,603012011_90,,,18,8,603012011,90,-1,,,物理攻击_2025|,-1,0.02,0.01,
603012021_1,,603012021_1,,,18,8,603012021,1,-1,,,暴击_1|,-1,0.02,0.01,
603012021_2,,603012021_2,,,18,8,603012021,2,-1,,,暴击_2|,-1,0.02,0.01,
603012021_3,,603012021_3,,,18,8,603012021,3,-1,,,暴击_4|,-1,0.02,0.01,
603012021_4,,603012021_4,,,18,8,603012021,4,-1,,,暴击_5|,-1,0.02,0.01,
603012021_5,,603012021_5,,,18,8,603012021,5,-1,,,暴击_6|,-1,0.02,0.01,
603012021_6,,603012021_6,,,18,8,603012021,6,-1,,,暴击_8|,-1,0.02,0.01,
603012021_7,,603012021_7,,,18,8,603012021,7,-1,,,暴击_9|,-1,0.02,0.01,
603012021_8,,603012021_8,,,18,8,603012021,8,-1,,,暴击_11|,-1,0.02,0.01,
603012021_9,,603012021_9,,,18,8,603012021,9,-1,,,暴击_12|,-1,0.02,0.01,
603012021_10,,603012021_10,,,18,8,603012021,10,-1,,,暴击_13|,-1,0.02,0.01,
603012021_11,,603012021_11,,,18,8,603012021,11,-1,,,暴击_15|,-1,0.02,0.01,
603012021_12,,603012021_12,,,18,8,603012021,12,-1,,,暴击_16|,-1,0.02,0.01,
603012021_13,,603012021_13,,,18,8,603012021,13,-1,,,暴击_18|,-1,0.02,0.01,
603012021_14,,603012021_14,,,18,8,603012021,14,-1,,,暴击_19|,-1,0.02,0.01,
603012021_15,,603012021_15,,,18,8,603012021,15,-1,,,暴击_20|,-1,0.02,0.01,
603012021_16,,603012021_16,,,18,8,603012021,16,-1,,,暴击_22|,-1,0.02,0.01,
603012021_17,,603012021_17,,,18,8,603012021,17,-1,,,暴击_23|,-1,0.02,0.01,
603012021_18,,603012021_18,,,18,8,603012021,18,-1,,,暴击_25|,-1,0.02,0.01,
603012021_19,,603012021_19,,,18,8,603012021,19,-1,,,暴击_26|,-1,0.02,0.01,
603012021_20,,603012021_20,,,18,8,603012021,20,-1,,,暴击_27|,-1,0.02,0.01,
603012021_21,,603012021_21,,,18,8,603012021,21,-1,,,暴击_29|,-1,0.02,0.01,
603012021_22,,603012021_22,,,18,8,603012021,22,-1,,,暴击_30|,-1,0.02,0.01,
603012021_23,,603012021_23,,,18,8,603012021,23,-1,,,暴击_31|,-1,0.02,0.01,
603012021_24,,603012021_24,,,18,8,603012021,24,-1,,,暴击_33|,-1,0.02,0.01,
603012021_25,,603012021_25,,,18,8,603012021,25,-1,,,暴击_34|,-1,0.02,0.01,
603012021_26,,603012021_26,,,18,8,603012021,26,-1,,,暴击_36|,-1,0.02,0.01,
603012021_27,,603012021_27,,,18,8,603012021,27,-1,,,暴击_37|,-1,0.02,0.01,
603012021_28,,603012021_28,,,18,8,603012021,28,-1,,,暴击_38|,-1,0.02,0.01,
603012021_29,,603012021_29,,,18,8,603012021,29,-1,,,暴击_40|,-1,0.02,0.01,
603012021_30,,603012021_30,,,18,8,603012021,30,-1,,,暴击_41|,-1,0.02,0.01,
603012021_31,,603012021_31,,,18,8,603012021,31,-1,,,暴击_43|,-1,0.02,0.01,
603012021_32,,603012021_32,,,18,8,603012021,32,-1,,,暴击_44|,-1,0.02,0.01,
603012021_33,,603012021_33,,,18,8,603012021,33,-1,,,暴击_45|,-1,0.02,0.01,
603012021_34,,603012021_34,,,18,8,603012021,34,-1,,,暴击_47|,-1,0.02,0.01,
603012021_35,,603012021_35,,,18,8,603012021,35,-1,,,暴击_48|,-1,0.02,0.01,
603012021_36,,603012021_36,,,18,8,603012021,36,-1,,,暴击_50|,-1,0.02,0.01,
603012021_37,,603012021_37,,,18,8,603012021,37,-1,,,暴击_51|,-1,0.02,0.01,
603012021_38,,603012021_38,,,18,8,603012021,38,-1,,,暴击_52|,-1,0.02,0.01,
603012021_39,,603012021_39,,,18,8,603012021,39,-1,,,暴击_54|,-1,0.02,0.01,
603012021_40,,603012021_40,,,18,8,603012021,40,-1,,,暴击_55|,-1,0.02,0.01,
603012021_41,,603012021_41,,,18,8,603012021,41,-1,,,暴击_56|,-1,0.02,0.01,
603012021_42,,603012021_42,,,18,8,603012021,42,-1,,,暴击_58|,-1,0.02,0.01,
603012021_43,,603012021_43,,,18,8,603012021,43,-1,,,暴击_59|,-1,0.02,0.01,
603012021_44,,603012021_44,,,18,8,603012021,44,-1,,,暴击_61|,-1,0.02,0.01,
603012021_45,,603012021_45,,,18,8,603012021,45,-1,,,暴击_62|,-1,0.02,0.01,
603012021_46,,603012021_46,,,18,8,603012021,46,-1,,,暴击_63|,-1,0.02,0.01,
603012021_47,,603012021_47,,,18,8,603012021,47,-1,,,暴击_65|,-1,0.02,0.01,
603012021_48,,603012021_48,,,18,8,603012021,48,-1,,,暴击_66|,-1,0.02,0.01,
603012021_49,,603012021_49,,,18,8,603012021,49,-1,,,暴击_68|,-1,0.02,0.01,
603012021_50,,603012021_50,,,18,8,603012021,50,-1,,,暴击_69|,-1,0.02,0.01,
603012021_51,,603012021_51,,,18,8,603012021,51,-1,,,暴击_70|,-1,0.02,0.01,
603012021_52,,603012021_52,,,18,8,603012021,52,-1,,,暴击_72|,-1,0.02,0.01,
603012021_53,,603012021_53,,,18,8,603012021,53,-1,,,暴击_73|,-1,0.02,0.01,
603012021_54,,603012021_54,,,18,8,603012021,54,-1,,,暴击_75|,-1,0.02,0.01,
603012021_55,,603012021_55,,,18,8,603012021,55,-1,,,暴击_76|,-1,0.02,0.01,
603012021_56,,603012021_56,,,18,8,603012021,56,-1,,,暴击_77|,-1,0.02,0.01,
603012021_57,,603012021_57,,,18,8,603012021,57,-1,,,暴击_79|,-1,0.02,0.01,
603012021_58,,603012021_58,,,18,8,603012021,58,-1,,,暴击_80|,-1,0.02,0.01,
603012021_59,,603012021_59,,,18,8,603012021,59,-1,,,暴击_81|,-1,0.02,0.01,
603012021_60,,603012021_60,,,18,8,603012021,60,-1,,,暴击_83|,-1,0.02,0.01,
603012021_61,,603012021_61,,,18,8,603012021,61,-1,,,暴击_84|,-1,0.02,0.01,
603012021_62,,603012021_62,,,18,8,603012021,62,-1,,,暴击_86|,-1,0.02,0.01,
603012021_63,,603012021_63,,,18,8,603012021,63,-1,,,暴击_87|,-1,0.02,0.01,
603012021_64,,603012021_64,,,18,8,603012021,64,-1,,,暴击_88|,-1,0.02,0.01,
603012021_65,,603012021_65,,,18,8,603012021,65,-1,,,暴击_90|,-1,0.02,0.01,
603012021_66,,603012021_66,,,18,8,603012021,66,-1,,,暴击_91|,-1,0.02,0.01,
603012021_67,,603012021_67,,,18,8,603012021,67,-1,,,暴击_93|,-1,0.02,0.01,
603012021_68,,603012021_68,,,18,8,603012021,68,-1,,,暴击_94|,-1,0.02,0.01,
603012021_69,,603012021_69,,,18,8,603012021,69,-1,,,暴击_95|,-1,0.02,0.01,
603012021_70,,603012021_70,,,18,8,603012021,70,-1,,,暴击_97|,-1,0.02,0.01,
603012021_71,,603012021_71,,,18,8,603012021,71,-1,,,暴击_98|,-1,0.02,0.01,
603012021_72,,603012021_72,,,18,8,603012021,72,-1,,,暴击_100|,-1,0.02,0.01,
603012021_73,,603012021_73,,,18,8,603012021,73,-1,,,暴击_101|,-1,0.02,0.01,
603012021_74,,603012021_74,,,18,8,603012021,74,-1,,,暴击_102|,-1,0.02,0.01,
603012021_75,,603012021_75,,,18,8,603012021,75,-1,,,暴击_104|,-1,0.02,0.01,
603012021_76,,603012021_76,,,18,8,603012021,76,-1,,,暴击_105|,-1,0.02,0.01,
603012021_77,,603012021_77,,,18,8,603012021,77,-1,,,暴击_106|,-1,0.02,0.01,
603012021_78,,603012021_78,,,18,8,603012021,78,-1,,,暴击_108|,-1,0.02,0.01,
603012021_79,,603012021_79,,,18,8,603012021,79,-1,,,暴击_109|,-1,0.02,0.01,
603012021_80,,603012021_80,,,18,8,603012021,80,-1,,,暴击_111|,-1,0.02,0.01,
603012021_81,,603012021_81,,,18,8,603012021,81,-1,,,暴击_112|,-1,0.02,0.01,
603012021_82,,603012021_82,,,18,8,603012021,82,-1,,,暴击_113|,-1,0.02,0.01,
603012021_83,,603012021_83,,,18,8,603012021,83,-1,,,暴击_115|,-1,0.02,0.01,
603012021_84,,603012021_84,,,18,8,603012021,84,-1,,,暴击_116|,-1,0.02,0.01,
603012021_85,,603012021_85,,,18,8,603012021,85,-1,,,暴击_118|,-1,0.02,0.01,
603012021_86,,603012021_86,,,18,8,603012021,86,-1,,,暴击_119|,-1,0.02,0.01,
603012021_87,,603012021_87,,,18,8,603012021,87,-1,,,暴击_120|,-1,0.02,0.01,
603012021_88,,603012021_88,,,18,8,603012021,88,-1,,,暴击_122|,-1,0.02,0.01,
603012021_89,,603012021_89,,,18,8,603012021,89,-1,,,暴击_123|,-1,0.02,0.01,
603012021_90,,603012021_90,,,18,8,603012021,90,-1,,,暴击_125|,-1,0.02,0.01,
603021011_1,,603021011_1,,,18,8,603021011,1,-1,,,物理攻击_24|,-1,0.02,0.01,
603021011_2,,603021011_2,,,18,8,603021011,2,-1,,,物理攻击_48|,-1,0.02,0.01,
603021011_3,,603021011_3,,,18,8,603021011,3,-1,,,物理攻击_73|,-1,0.02,0.01,
603021011_4,,603021011_4,,,18,8,603021011,4,-1,,,物理攻击_97|,-1,0.02,0.01,
603021011_5,,603021011_5,,,18,8,603021011,5,-1,,,物理攻击_121|,-1,0.02,0.01,
603021011_6,,603021011_6,,,18,8,603021011,6,-1,,,物理攻击_146|,-1,0.02,0.01,
603021011_7,,603021011_7,,,18,8,603021011,7,-1,,,物理攻击_170|,-1,0.02,0.01,
603021011_8,,603021011_8,,,18,8,603021011,8,-1,,,物理攻击_194|,-1,0.02,0.01,
603021011_9,,603021011_9,,,18,8,603021011,9,-1,,,物理攻击_219|,-1,0.02,0.01,
603021011_10,,603021011_10,,,18,8,603021011,10,-1,,,物理攻击_243|,-1,0.02,0.01,
603021011_11,,603021011_11,,,18,8,603021011,11,-1,,,物理攻击_268|,-1,0.02,0.01,
603021011_12,,603021011_12,,,18,8,603021011,12,-1,,,物理攻击_292|,-1,0.02,0.01,
603021011_13,,603021011_13,,,18,8,603021011,13,-1,,,物理攻击_316|,-1,0.02,0.01,
603021011_14,,603021011_14,,,18,8,603021011,14,-1,,,物理攻击_341|,-1,0.02,0.01,
603021011_15,,603021011_15,,,18,8,603021011,15,-1,,,物理攻击_365|,-1,0.02,0.01,
603021011_16,,603021011_16,,,18,8,603021011,16,-1,,,物理攻击_389|,-1,0.02,0.01,
603021011_17,,603021011_17,,,18,8,603021011,17,-1,,,物理攻击_414|,-1,0.02,0.01,
603021011_18,,603021011_18,,,18,8,603021011,18,-1,,,物理攻击_438|,-1,0.02,0.01,
603021011_19,,603021011_19,,,18,8,603021011,19,-1,,,物理攻击_462|,-1,0.02,0.01,
603021011_20,,603021011_20,,,18,8,603021011,20,-1,,,物理攻击_487|,-1,0.02,0.01,
603021011_21,,603021011_21,,,18,8,603021011,21,-1,,,物理攻击_511|,-1,0.02,0.01,
603021011_22,,603021011_22,,,18,8,603021011,22,-1,,,物理攻击_536|,-1,0.02,0.01,
603021011_23,,603021011_23,,,18,8,603021011,23,-1,,,物理攻击_560|,-1,0.02,0.01,
603021011_24,,603021011_24,,,18,8,603021011,24,-1,,,物理攻击_584|,-1,0.02,0.01,
603021011_25,,603021011_25,,,18,8,603021011,25,-1,,,物理攻击_609|,-1,0.02,0.01,
603021011_26,,603021011_26,,,18,8,603021011,26,-1,,,物理攻击_633|,-1,0.02,0.01,
603021011_27,,603021011_27,,,18,8,603021011,27,-1,,,物理攻击_657|,-1,0.02,0.01,
603021011_28,,603021011_28,,,18,8,603021011,28,-1,,,物理攻击_682|,-1,0.02,0.01,
603021011_29,,603021011_29,,,18,8,603021011,29,-1,,,物理攻击_706|,-1,0.02,0.01,
603021011_30,,603021011_30,,,18,8,603021011,30,-1,,,物理攻击_731|,-1,0.02,0.01,
603021011_31,,603021011_31,,,18,8,603021011,31,-1,,,物理攻击_755|,-1,0.02,0.01,
603021011_32,,603021011_32,,,18,8,603021011,32,-1,,,物理攻击_779|,-1,0.02,0.01,
603021011_33,,603021011_33,,,18,8,603021011,33,-1,,,物理攻击_804|,-1,0.02,0.01,
603021011_34,,603021011_34,,,18,8,603021011,34,-1,,,物理攻击_828|,-1,0.02,0.01,
603021011_35,,603021011_35,,,18,8,603021011,35,-1,,,物理攻击_852|,-1,0.02,0.01,
603021011_36,,603021011_36,,,18,8,603021011,36,-1,,,物理攻击_877|,-1,0.02,0.01,
603021011_37,,603021011_37,,,18,8,603021011,37,-1,,,物理攻击_901|,-1,0.02,0.01,
603021011_38,,603021011_38,,,18,8,603021011,38,-1,,,物理攻击_925|,-1,0.02,0.01,
603021011_39,,603021011_39,,,18,8,603021011,39,-1,,,物理攻击_950|,-1,0.02,0.01,
603021011_40,,603021011_40,,,18,8,603021011,40,-1,,,物理攻击_974|,-1,0.02,0.01,
603021011_41,,603021011_41,,,18,8,603021011,41,-1,,,物理攻击_999|,-1,0.02,0.01,
603021011_42,,603021011_42,,,18,8,603021011,42,-1,,,物理攻击_1023|,-1,0.02,0.01,
603021011_43,,603021011_43,,,18,8,603021011,43,-1,,,物理攻击_1047|,-1,0.02,0.01,
603021011_44,,603021011_44,,,18,8,603021011,44,-1,,,物理攻击_1072|,-1,0.02,0.01,
603021011_45,,603021011_45,,,18,8,603021011,45,-1,,,物理攻击_1096|,-1,0.02,0.01,
603021011_46,,603021011_46,,,18,8,603021011,46,-1,,,物理攻击_1120|,-1,0.02,0.01,
603021011_47,,603021011_47,,,18,8,603021011,47,-1,,,物理攻击_1145|,-1,0.02,0.01,
603021011_48,,603021011_48,,,18,8,603021011,48,-1,,,物理攻击_1169|,-1,0.02,0.01,
603021011_49,,603021011_49,,,18,8,603021011,49,-1,,,物理攻击_1193|,-1,0.02,0.01,
603021011_50,,603021011_50,,,18,8,603021011,50,-1,,,物理攻击_1218|,-1,0.02,0.01,
603021011_51,,603021011_51,,,18,8,603021011,51,-1,,,物理攻击_1242|,-1,0.02,0.01,
603021011_52,,603021011_52,,,18,8,603021011,52,-1,,,物理攻击_1267|,-1,0.02,0.01,
603021011_53,,603021011_53,,,18,8,603021011,53,-1,,,物理攻击_1291|,-1,0.02,0.01,
603021011_54,,603021011_54,,,18,8,603021011,54,-1,,,物理攻击_1315|,-1,0.02,0.01,
603021011_55,,603021011_55,,,18,8,603021011,55,-1,,,物理攻击_1340|,-1,0.02,0.01,
603021011_56,,603021011_56,,,18,8,603021011,56,-1,,,物理攻击_1364|,-1,0.02,0.01,
603021011_57,,603021011_57,,,18,8,603021011,57,-1,,,物理攻击_1388|,-1,0.02,0.01,
603021011_58,,603021011_58,,,18,8,603021011,58,-1,,,物理攻击_1413|,-1,0.02,0.01,
603021011_59,,603021011_59,,,18,8,603021011,59,-1,,,物理攻击_1437|,-1,0.02,0.01,
603021011_60,,603021011_60,,,18,8,603021011,60,-1,,,物理攻击_1462|,-1,0.02,0.01,
603021011_61,,603021011_61,,,18,8,603021011,61,-1,,,物理攻击_1486|,-1,0.02,0.01,
603021011_62,,603021011_62,,,18,8,603021011,62,-1,,,物理攻击_1510|,-1,0.02,0.01,
603021011_63,,603021011_63,,,18,8,603021011,63,-1,,,物理攻击_1535|,-1,0.02,0.01,
603021011_64,,603021011_64,,,18,8,603021011,64,-1,,,物理攻击_1559|,-1,0.02,0.01,
603021011_65,,603021011_65,,,18,8,603021011,65,-1,,,物理攻击_1583|,-1,0.02,0.01,
603021011_66,,603021011_66,,,18,8,603021011,66,-1,,,物理攻击_1608|,-1,0.02,0.01,
603021011_67,,603021011_67,,,18,8,603021011,67,-1,,,物理攻击_1632|,-1,0.02,0.01,
603021011_68,,603021011_68,,,18,8,603021011,68,-1,,,物理攻击_1656|,-1,0.02,0.01,
603021011_69,,603021011_69,,,18,8,603021011,69,-1,,,物理攻击_1681|,-1,0.02,0.01,
603021011_70,,603021011_70,,,18,8,603021011,70,-1,,,物理攻击_1705|,-1,0.02,0.01,
603021011_71,,603021011_71,,,18,8,603021011,71,-1,,,物理攻击_1730|,-1,0.02,0.01,
603021011_72,,603021011_72,,,18,8,603021011,72,-1,,,物理攻击_1754|,-1,0.02,0.01,
603021011_73,,603021011_73,,,18,8,603021011,73,-1,,,物理攻击_1778|,-1,0.02,0.01,
603021011_74,,603021011_74,,,18,8,603021011,74,-1,,,物理攻击_1803|,-1,0.02,0.01,
603021011_75,,603021011_75,,,18,8,603021011,75,-1,,,物理攻击_1827|,-1,0.02,0.01,
603021011_76,,603021011_76,,,18,8,603021011,76,-1,,,物理攻击_1851|,-1,0.02,0.01,
603021011_77,,603021011_77,,,18,8,603021011,77,-1,,,物理攻击_1876|,-1,0.02,0.01,
603021011_78,,603021011_78,,,18,8,603021011,78,-1,,,物理攻击_1900|,-1,0.02,0.01,
603021011_79,,603021011_79,,,18,8,603021011,79,-1,,,物理攻击_1924|,-1,0.02,0.01,
603021011_80,,603021011_80,,,18,8,603021011,80,-1,,,物理攻击_1949|,-1,0.02,0.01,
603021011_81,,603021011_81,,,18,8,603021011,81,-1,,,物理攻击_1973|,-1,0.02,0.01,
603021011_82,,603021011_82,,,18,8,603021011,82,-1,,,物理攻击_1998|,-1,0.02,0.01,
603021011_83,,603021011_83,,,18,8,603021011,83,-1,,,物理攻击_2022|,-1,0.02,0.01,
603021011_84,,603021011_84,,,18,8,603021011,84,-1,,,物理攻击_2046|,-1,0.02,0.01,
603021011_85,,603021011_85,,,18,8,603021011,85,-1,,,物理攻击_2071|,-1,0.02,0.01,
603021011_86,,603021011_86,,,18,8,603021011,86,-1,,,物理攻击_2095|,-1,0.02,0.01,
603021011_87,,603021011_87,,,18,8,603021011,87,-1,,,物理攻击_2119|,-1,0.02,0.01,
603021011_88,,603021011_88,,,18,8,603021011,88,-1,,,物理攻击_2144|,-1,0.02,0.01,
603021011_89,,603021011_89,,,18,8,603021011,89,-1,,,物理攻击_2168|,-1,0.02,0.01,
603021011_90,,603021011_90,,,18,8,603021011,90,-1,,,物理攻击_2193|,-1,0.02,0.01,
603021021_1,,603021021_1,,,18,8,603021021,1,-1,,,暴击_1|,-1,0.02,0.01,
603021021_2,,603021021_2,,,18,8,603021021,2,-1,,,暴击_3|,-1,0.02,0.01,
603021021_3,,603021021_3,,,18,8,603021021,3,-1,,,暴击_5|,-1,0.02,0.01,
603021021_4,,603021021_4,,,18,8,603021021,4,-1,,,暴击_6|,-1,0.02,0.01,
603021021_5,,603021021_5,,,18,8,603021021,5,-1,,,暴击_8|,-1,0.02,0.01,
603021021_6,,603021021_6,,,18,8,603021021,6,-1,,,暴击_10|,-1,0.02,0.01,
603021021_7,,603021021_7,,,18,8,603021021,7,-1,,,暴击_12|,-1,0.02,0.01,
603021021_8,,603021021_8,,,18,8,603021021,8,-1,,,暴击_13|,-1,0.02,0.01,
603021021_9,,603021021_9,,,18,8,603021021,9,-1,,,暴击_15|,-1,0.02,0.01,
603021021_10,,603021021_10,,,18,8,603021021,10,-1,,,暴击_17|,-1,0.02,0.01,
603021021_11,,603021021_11,,,18,8,603021021,11,-1,,,暴击_19|,-1,0.02,0.01,
603021021_12,,603021021_12,,,18,8,603021021,12,-1,,,暴击_20|,-1,0.02,0.01,
603021021_13,,603021021_13,,,18,8,603021021,13,-1,,,暴击_22|,-1,0.02,0.01,
603021021_14,,603021021_14,,,18,8,603021021,14,-1,,,暴击_24|,-1,0.02,0.01,
603021021_15,,603021021_15,,,18,8,603021021,15,-1,,,暴击_26|,-1,0.02,0.01,
603021021_16,,603021021_16,,,18,8,603021021,16,-1,,,暴击_27|,-1,0.02,0.01,
603021021_17,,603021021_17,,,18,8,603021021,17,-1,,,暴击_29|,-1,0.02,0.01,
603021021_18,,603021021_18,,,18,8,603021021,18,-1,,,暴击_31|,-1,0.02,0.01,
603021021_19,,603021021_19,,,18,8,603021021,19,-1,,,暴击_32|,-1,0.02,0.01,
603021021_20,,603021021_20,,,18,8,603021021,20,-1,,,暴击_34|,-1,0.02,0.01,
603021021_21,,603021021_21,,,18,8,603021021,21,-1,,,暴击_36|,-1,0.02,0.01,
603021021_22,,603021021_22,,,18,8,603021021,22,-1,,,暴击_38|,-1,0.02,0.01,
603021021_23,,603021021_23,,,18,8,603021021,23,-1,,,暴击_39|,-1,0.02,0.01,
603021021_24,,603021021_24,,,18,8,603021021,24,-1,,,暴击_41|,-1,0.02,0.01,
603021021_25,,603021021_25,,,18,8,603021021,25,-1,,,暴击_43|,-1,0.02,0.01,
603021021_26,,603021021_26,,,18,8,603021021,26,-1,,,暴击_45|,-1,0.02,0.01,
603021021_27,,603021021_27,,,18,8,603021021,27,-1,,,暴击_46|,-1,0.02,0.01,
603021021_28,,603021021_28,,,18,8,603021021,28,-1,,,暴击_48|,-1,0.02,0.01,
603021021_29,,603021021_29,,,18,8,603021021,29,-1,,,暴击_50|,-1,0.02,0.01,
603021021_30,,603021021_30,,,18,8,603021021,30,-1,,,暴击_52|,-1,0.02,0.01,
603021021_31,,603021021_31,,,18,8,603021021,31,-1,,,暴击_53|,-1,0.02,0.01,
603021021_32,,603021021_32,,,18,8,603021021,32,-1,,,暴击_55|,-1,0.02,0.01,
603021021_33,,603021021_33,,,18,8,603021021,33,-1,,,暴击_57|,-1,0.02,0.01,
603021021_34,,603021021_34,,,18,8,603021021,34,-1,,,暴击_58|,-1,0.02,0.01,
603021021_35,,603021021_35,,,18,8,603021021,35,-1,,,暴击_60|,-1,0.02,0.01,
603021021_36,,603021021_36,,,18,8,603021021,36,-1,,,暴击_62|,-1,0.02,0.01,
603021021_37,,603021021_37,,,18,8,603021021,37,-1,,,暴击_64|,-1,0.02,0.01,
603021021_38,,603021021_38,,,18,8,603021021,38,-1,,,暴击_65|,-1,0.02,0.01,
603021021_39,,603021021_39,,,18,8,603021021,39,-1,,,暴击_67|,-1,0.02,0.01,
603021021_40,,603021021_40,,,18,8,603021021,40,-1,,,暴击_69|,-1,0.02,0.01,
603021021_41,,603021021_41,,,18,8,603021021,41,-1,,,暴击_71|,-1,0.02,0.01,
603021021_42,,603021021_42,,,18,8,603021021,42,-1,,,暴击_72|,-1,0.02,0.01,
603021021_43,,603021021_43,,,18,8,603021021,43,-1,,,暴击_74|,-1,0.02,0.01,
603021021_44,,603021021_44,,,18,8,603021021,44,-1,,,暴击_76|,-1,0.02,0.01,
603021021_45,,603021021_45,,,18,8,603021021,45,-1,,,暴击_78|,-1,0.02,0.01,
603021021_46,,603021021_46,,,18,8,603021021,46,-1,,,暴击_79|,-1,0.02,0.01,
603021021_47,,603021021_47,,,18,8,603021021,47,-1,,,暴击_81|,-1,0.02,0.01,
603021021_48,,603021021_48,,,18,8,603021021,48,-1,,,暴击_83|,-1,0.02,0.01,
603021021_49,,603021021_49,,,18,8,603021021,49,-1,,,暴击_84|,-1,0.02,0.01,
603021021_50,,603021021_50,,,18,8,603021021,50,-1,,,暴击_86|,-1,0.02,0.01,
603021021_51,,603021021_51,,,18,8,603021021,51,-1,,,暴击_88|,-1,0.02,0.01,
603021021_52,,603021021_52,,,18,8,603021021,52,-1,,,暴击_90|,-1,0.02,0.01,
603021021_53,,603021021_53,,,18,8,603021021,53,-1,,,暴击_91|,-1,0.02,0.01,
603021021_54,,603021021_54,,,18,8,603021021,54,-1,,,暴击_93|,-1,0.02,0.01,
603021021_55,,603021021_55,,,18,8,603021021,55,-1,,,暴击_95|,-1,0.02,0.01,
603021021_56,,603021021_56,,,18,8,603021021,56,-1,,,暴击_97|,-1,0.02,0.01,
603021021_57,,603021021_57,,,18,8,603021021,57,-1,,,暴击_98|,-1,0.02,0.01,
603021021_58,,603021021_58,,,18,8,603021021,58,-1,,,暴击_100|,-1,0.02,0.01,
603021021_59,,603021021_59,,,18,8,603021021,59,-1,,,暴击_102|,-1,0.02,0.01,
603021021_60,,603021021_60,,,18,8,603021021,60,-1,,,暴击_104|,-1,0.02,0.01,
603021021_61,,603021021_61,,,18,8,603021021,61,-1,,,暴击_105|,-1,0.02,0.01,
603021021_62,,603021021_62,,,18,8,603021021,62,-1,,,暴击_107|,-1,0.02,0.01,
603021021_63,,603021021_63,,,18,8,603021021,63,-1,,,暴击_109|,-1,0.02,0.01,
603021021_64,,603021021_64,,,18,8,603021021,64,-1,,,暴击_110|,-1,0.02,0.01,
603021021_65,,603021021_65,,,18,8,603021021,65,-1,,,暴击_112|,-1,0.02,0.01,
603021021_66,,603021021_66,,,18,8,603021021,66,-1,,,暴击_114|,-1,0.02,0.01,
603021021_67,,603021021_67,,,18,8,603021021,67,-1,,,暴击_116|,-1,0.02,0.01,
603021021_68,,603021021_68,,,18,8,603021021,68,-1,,,暴击_117|,-1,0.02,0.01,
603021021_69,,603021021_69,,,18,8,603021021,69,-1,,,暴击_119|,-1,0.02,0.01,
603021021_70,,603021021_70,,,18,8,603021021,70,-1,,,暴击_121|,-1,0.02,0.01,
603021021_71,,603021021_71,,,18,8,603021021,71,-1,,,暴击_123|,-1,0.02,0.01,
603021021_72,,603021021_72,,,18,8,603021021,72,-1,,,暴击_124|,-1,0.02,0.01,
603021021_73,,603021021_73,,,18,8,603021021,73,-1,,,暴击_126|,-1,0.02,0.01,
603021021_74,,603021021_74,,,18,8,603021021,74,-1,,,暴击_128|,-1,0.02,0.01,
