key,Remarks,uniqueId,conditionId,conditionLevel,subConditionId,nextID,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionRestrict,subConditionValue
2040040104,,2040040104,20400401,4,20400401,2040040105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2040040105,,2040040105,20400401,5,20400401,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2040040201,,2040040201,20400402,1,20400402,2040040202,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2040040202,,2040040202,20400402,2,20400402,2040040203,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2040040203,,2040040203,20400402,3,20400402,2040040204,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2040040204,,2040040204,20400402,4,20400402,2040040205,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2040040205,,2040040205,20400402,5,20400402,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2040040301,,2040040301,20400403,1,20400403,2040040302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2040040302,,2040040302,20400403,2,20400403,2040040303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2040040303,,2040040303,20400403,3,20400403,2040040304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2040040304,,2040040304,20400403,4,20400403,2040040305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2040040305,,2040040305,20400403,5,20400403,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2040040401,,2040040401,20400404,1,20400404,2040040402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2040040402,,2040040402,20400404,2,20400404,2040040403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2040040403,,2040040403,20400404,3,20400404,2040040404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2040040404,,2040040404,20400404,4,20400404,2040040405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2040040405,,2040040405,20400404,5,20400404,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2040040501,,2040040501,20400405,1,20400405,2040040502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2040040502,,2040040502,20400405,2,20400405,2040040503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2040040503,,2040040503,20400405,3,20400405,2040040504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2040040504,,2040040504,20400405,4,20400405,2040040505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2040040505,,2040040505,20400405,5,20400405,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000040101,,2000040101,20000401,1,20000401,2000040102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2000040102,,2000040102,20000401,2,20000401,2000040103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2000040103,,2000040103,20000401,3,20000401,2000040104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2000040104,,2000040104,20000401,4,20000401,2000040105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2000040105,,2000040105,20000401,5,20000401,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2000040201,,2000040201,20000402,1,20000402,2000040202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2000040202,,2000040202,20000402,2,20000402,2000040203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2000040203,,2000040203,20000402,3,20000402,2000040204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2000040204,,2000040204,20000402,4,20000402,2000040205,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2000040205,,2000040205,20000402,5,20000402,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2000040301,,2000040301,20000403,1,20000403,2000040302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000040302,,2000040302,20000403,2,20000403,2000040303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000040303,,2000040303,20000403,3,20000403,2000040304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000040304,,2000040304,20000403,4,20000403,2000040305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000040305,,2000040305,20000403,5,20000403,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000040401,,2000040401,20000404,1,20000404,2000040402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000040402,,2000040402,20000404,2,20000404,2000040403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000040403,,2000040403,20000404,3,20000404,2000040404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000040404,,2000040404,20000404,4,20000404,2000040405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000040405,,2000040405,20000404,5,20000404,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000040501,,2000040501,20000405,1,20000405,2000040502,Lv.1 同时拥有2个白色品阶羁绊英雄：法术攻击+120,法术攻击_120,,3_2,1_0
2000040502,,2000040502,20000405,2,20000405,2000040503,Lv.2 同时拥有2个绿色品阶羁绊英雄：法术攻击+360,法术攻击_360,,3_2,1_1
2000040503,,2000040503,20000405,3,20000405,2000040504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：法术攻击+600,法术攻击_600,,3_2,1_4
2000040504,,2000040504,20000405,4,20000405,2000040505,Lv.4 同时拥有2个紫色品阶羁绊英雄：法术攻击+840,法术攻击_840,,3_2,1_8
2000040505,,2000040505,20000405,5,20000405,,Lv.5 同时拥有2个橙色品阶羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,1_13
2040050101,,2040050101,20400501,1,20400501,2040050102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2040050102,,2040050102,20400501,2,20400501,2040050103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2040050103,,2040050103,20400501,3,20400501,2040050104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2040050104,,2040050104,20400501,4,20400501,2040050105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2040050105,,2040050105,20400501,5,20400501,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2040050201,,2040050201,20400502,1,20400502,2040050202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2040050202,,2040050202,20400502,2,20400502,2040050203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2040050203,,2040050203,20400502,3,20400502,2040050204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2040050204,,2040050204,20400502,4,20400502,2040050205,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2040050205,,2040050205,20400502,5,20400502,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2040050301,,2040050301,20400503,1,20400503,2040050302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2040050302,,2040050302,20400503,2,20400503,2040050303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2040050303,,2040050303,20400503,3,20400503,2040050304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2040050304,,2040050304,20400503,4,20400503,2040050305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2040050305,,2040050305,20400503,5,20400503,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2040050401,,2040050401,20400504,1,20400504,2040050402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2040050402,,2040050402,20400504,2,20400504,2040050403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2040050403,,2040050403,20400504,3,20400504,2040050404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2040050404,,2040050404,20400504,4,20400504,2040050405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2040050405,,2040050405,20400504,5,20400504,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2040050501,,2040050501,20400505,1,20400505,2040050502,Lv.1 同时拥有2个白色品阶羁绊英雄：法术攻击+120,法术攻击_120,,3_2,1_0
2040050502,,2040050502,20400505,2,20400505,2040050503,Lv.2 同时拥有2个绿色品阶羁绊英雄：法术攻击+360,法术攻击_360,,3_2,1_1
2040050503,,2040050503,20400505,3,20400505,2040050504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：法术攻击+600,法术攻击_600,,3_2,1_4
2040050504,,2040050504,20400505,4,20400505,2040050505,Lv.4 同时拥有2个紫色品阶羁绊英雄：法术攻击+840,法术攻击_840,,3_2,1_8
2040050505,,2040050505,20400505,5,20400505,,Lv.5 同时拥有2个橙色品阶羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,1_13
2040080101,,2040080101,20400801,1,20400801,2040080102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2040080102,,2040080102,20400801,2,20400801,2040080103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2040080103,,2040080103,20400801,3,20400801,2040080104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2040080104,,2040080104,20400801,4,20400801,2040080105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2040080105,,2040080105,20400801,5,20400801,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2040080201,,2040080201,20400802,1,20400802,2040080202,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2040080202,,2040080202,20400802,2,20400802,2040080203,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2040080203,,2040080203,20400802,3,20400802,2040080204,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2040080204,,2040080204,20400802,4,20400802,2040080205,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2040080205,,2040080205,20400802,5,20400802,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2040080301,,2040080301,20400803,1,20400803,2040080302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2040080302,,2040080302,20400803,2,20400803,2040080303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2040080303,,2040080303,20400803,3,20400803,2040080304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2040080304,,2040080304,20400803,4,20400803,2040080305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2040080305,,2040080305,20400803,5,20400803,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2040080401,,2040080401,20400804,1,20400804,2040080402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2040080402,,2040080402,20400804,2,20400804,2040080403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2040080403,,2040080403,20400804,3,20400804,2040080404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2040080404,,2040080404,20400804,4,20400804,2040080405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2040080405,,2040080405,20400804,5,20400804,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2040080501,,2040080501,20400805,1,20400805,2040080502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2040080502,,2040080502,20400805,2,20400805,2040080503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2040080503,,2040080503,20400805,3,20400805,2040080504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2040080504,,2040080504,20400805,4,20400805,2040080505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2040080505,,2040080505,20400805,5,20400805,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2030040101,,2030040101,20300401,1,20300401,2030040102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030040102,,2030040102,20300401,2,20300401,2030040103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030040103,,2030040103,20300401,3,20300401,2030040104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030040104,,2030040104,20300401,4,20300401,2030040105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030040105,,2030040105,20300401,5,20300401,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030040201,,2030040201,20300402,1,20300402,2030040202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030040202,,2030040202,20300402,2,20300402,2030040203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030040203,,2030040203,20300402,3,20300402,2030040204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030040204,,2030040204,20300402,4,20300402,2030040205,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030040205,,2030040205,20300402,5,20300402,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030040301,,2030040301,20300403,1,20300403,2030040302,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030040302,,2030040302,20300403,2,20300403,2030040303,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030040303,,2030040303,20300403,3,20300403,2030040304,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030040304,,2030040304,20300403,4,20300403,2030040305,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030040305,,2030040305,20300403,5,20300403,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030040401,,2030040401,20300404,1,20300404,2030040402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2030040402,,2030040402,20300404,2,20300404,2030040403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2030040403,,2030040403,20300404,3,20300404,2030040404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2030040404,,2030040404,20300404,4,20300404,2030040405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2030040405,,2030040405,20300404,5,20300404,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2030040501,,2030040501,20300405,1,20300405,2030040502,Lv.1 同时拥有2个白色品阶羁绊英雄：法术攻击+120,法术攻击_120,,3_2,1_0
2030040502,,2030040502,20300405,2,20300405,2030040503,Lv.2 同时拥有2个绿色品阶羁绊英雄：法术攻击+360,法术攻击_360,,3_2,1_1
2030040503,,2030040503,20300405,3,20300405,2030040504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：法术攻击+600,法术攻击_600,,3_2,1_4
2030040504,,2030040504,20300405,4,20300405,2030040505,Lv.4 同时拥有2个紫色品阶羁绊英雄：法术攻击+840,法术攻击_840,,3_2,1_8
2030040505,,2030040505,20300405,5,20300405,,Lv.5 同时拥有2个橙色品阶羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,1_13
2030030101,,2030030101,20300301,1,20300301,2030030102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030030102,,2030030102,20300301,2,20300301,2030030103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030030103,,2030030103,20300301,3,20300301,2030030104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030030104,,2030030104,20300301,4,20300301,2030030105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030030105,,2030030105,20300301,5,20300301,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030030201,,2030030201,20300302,1,20300302,2030030202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030030202,,2030030202,20300302,2,20300302,2030030203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030030203,,2030030203,20300302,3,20300302,2030030204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030030204,,2030030204,20300302,4,20300302,2030030205,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030030205,,2030030205,20300302,5,20300302,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030030301,,2030030301,20300303,1,20300303,2030030302,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030030302,,2030030302,20300303,2,20300303,2030030303,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030030303,,2030030303,20300303,3,20300303,2030030304,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030030304,,2030030304,20300303,4,20300303,2030030305,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030030305,,2030030305,20300303,5,20300303,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030030401,,2030030401,20300304,1,20300304,2030030402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2030030402,,2030030402,20300304,2,20300304,2030030403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2030030403,,2030030403,20300304,3,20300304,2030030404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2030030404,,2030030404,20300304,4,20300304,2030030405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2030030405,,2030030405,20300304,5,20300304,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2030030501,,2030030501,20300305,1,20300305,2030030502,Lv.1 同时拥有2个白色品阶羁绊英雄：法术攻击+120,法术攻击_120,,3_2,1_0
2030030502,,2030030502,20300305,2,20300305,2030030503,Lv.2 同时拥有2个绿色品阶羁绊英雄：法术攻击+360,法术攻击_360,,3_2,1_1
2030030503,,2030030503,20300305,3,20300305,2030030504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：法术攻击+600,法术攻击_600,,3_2,1_4
2030030504,,2030030504,20300305,4,20300305,2030030505,Lv.4 同时拥有2个紫色品阶羁绊英雄：法术攻击+840,法术攻击_840,,3_2,1_8
2030030505,,2030030505,20300305,5,20300305,,Lv.5 同时拥有2个橙色品阶羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,1_13
2030020101,,2030020101,20300201,1,20300201,2030020102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2030020102,,2030020102,20300201,2,20300201,2030020103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2030020103,,2030020103,20300201,3,20300201,2030020104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2030020104,,2030020104,20300201,4,20300201,2030020105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2030020105,,2030020105,20300201,5,20300201,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2030020201,,2030020201,20300202,1,20300202,2030020202,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2030020202,,2030020202,20300202,2,20300202,2030020203,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2030020203,,2030020203,20300202,3,20300202,2030020204,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2030020204,,2030020204,20300202,4,20300202,2030020205,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2030020205,,2030020205,20300202,5,20300202,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2030020301,,2030020301,20300203,1,20300203,2030020302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2030020302,,2030020302,20300203,2,20300203,2030020303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2030020303,,2030020303,20300203,3,20300203,2030020304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2030020304,,2030020304,20300203,4,20300203,2030020305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2030020305,,2030020305,20300203,5,20300203,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2030020401,,2030020401,20300204,1,20300204,2030020402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2030020402,,2030020402,20300204,2,20300204,2030020403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2030020403,,2030020403,20300204,3,20300204,2030020404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2030020404,,2030020404,20300204,4,20300204,2030020405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2030020405,,2030020405,20300204,5,20300204,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2030020501,,2030020501,20300205,1,20300205,2030020502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2030020502,,2030020502,20300205,2,20300205,2030020503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2030020503,,2030020503,20300205,3,20300205,2030020504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2030020504,,2030020504,20300205,4,20300205,2030020505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2030020505,,2030020505,20300205,5,20300205,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2030100101,,2030100101,20301001,1,20301001,2030100102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2030100102,,2030100102,20301001,2,20301001,2030100103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2030100103,,2030100103,20301001,3,20301001,2030100104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2030100104,,2030100104,20301001,4,20301001,2030100105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2030100105,,2030100105,20301001,5,20301001,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2030100201,,2030100201,20301002,1,20301002,2030100202,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2030100202,,2030100202,20301002,2,20301002,2030100203,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2030100203,,2030100203,20301002,3,20301002,2030100204,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2030100204,,2030100204,20301002,4,20301002,2030100205,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2030100205,,2030100205,20301002,5,20301002,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2030100301,,2030100301,20301003,1,20301003,2030100302,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2030100302,,2030100302,20301003,2,20301003,2030100303,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2030100303,,2030100303,20301003,3,20301003,2030100304,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2030100304,,2030100304,20301003,4,20301003,2030100305,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2030100305,,2030100305,20301003,5,20301003,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2030100401,,2030100401,20301004,1,20301004,2030100402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2030100402,,2030100402,20301004,2,20301004,2030100403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
